"subject","menu","default","choice"
"random96","A,E","E","E"
"random96","B,E","E","E"
"random96","A,B,E","E","A"
"random96","C,E","C","E"
"random96","A,C,E","C","E"
"random96","B,C,E","E","B"
"random96","A,B,C,E","A","C"
"random96","D,E","E","E"
"random96","A,D,E","D","D"
"random96","B,D,E","D","B"
"random96","A,B,D,E","B","E"
"random96","C,D,E","D","D"
"random96","A,C,D,E","C","C"
"random96","B,C,D,E","B","D"
"random96","A,B,C,D,E","E","C"
"random97","A","A","A"
"random97","B","B","B"
"random97","A,B","B","B"
"random97","C","C","C"
"random97","A,C","C","A"
"random97","B,C","C","C"
"random97","A,B,C","B","B"
"random97","D","D","D"
"random97","A,D","A","A"
"random97","B,D","D","D"
"random97","A,B,D","B","A"
"random97","C,D","C","C"
"random97","A,C,D","A","A"
"random97","B,C,D","B","B"
"random97","A,B,C,D","A","B"
"random97","E","E","E"
"random97","A,E","A","A"
"random97","B,E","E","B"
"random97","A,B,E","E","A"
"random97","C,E","C","C"
"random97","A,C,E","C","A"
"random97","B,C,E","C","C"
"random97","A,B,C,E","E","A"
"random97","D,E","D","D"
"random97","A,D,E","D","A"
"random97","B,D,E","E","E"
"random97","A,B,D,E","E","E"
"random97","C,D,E","D","D"
"random97","A,C,D,E","A","E"
"random97","B,C,D,E","B","D"
"random97","A,B,C,D,E","B","B"
"random98","A","A","A"
"random98","B","B","B"
"random98","A,B","B","B"
"random98","C","C","C"
"random98","A,C","A","A"
"random98","B,C","C","B"
"random98","A,B,C","A","B"
"random98","D","D","D"
"random98","A,D","D","D"
"random98","B,D","D","D"
"random98","A,B,D","B","A"
"random98","C,D","D","C"
"random98","A,C,D","D","D"
"random98","B,C,D","B","B"
"random98","A,B,C,D","B","B"
"random98","E","E","E"
"random98","A,E","E","E"
"random98","B,E","E","E"
"random98","A,B,E","E","A"
"random98","C,E","C","E"
"random98","A,C,E","E","C"
"random98","B,C,E","E","E"
"random98","A,B,C,E","E","C"
"random98","D,E","E","E"
"random98","A,D,E","D","E"
"random98","B,D,E","D","E"
"random98","A,B,D,E","E","D"
"random98","C,D,E","C","C"
"random98","A,C,D,E","C","A"
"random98","B,C,D,E","B","C"
"random98","A,B,C,D,E","E","D"
"random99","A","A","A"
"random99","B","B","B"
"random99","A,B","B","B"
"random99","C","C","C"
"random99","A,C","A","C"
"random99","B,C","C","C"
"random99","A,B,C","C","C"
"random99","D","D","D"
"random99","A,D","D","D"
"random99","B,D","B","D"
"random99","A,B,D","D","A"
"random99","C,D","D","C"
"random99","A,C,D","C","D"
"random99","B,C,D","B","D"
"random99","A,B,C,D","A","A"
"random99","E","E","E"
"random99","A,E","E","E"
"random99","B,E","B","E"
"random99","A,B,E","E","B"
"random99","C,E","C","E"
"random99","A,C,E","A","A"
"random99","B,C,E","E","C"
"random99","A,B,C,E","A","A"
"random99","D,E","E","E"
"random99","A,D,E","E","A"
"random99","B,D,E","B","E"
"random99","A,B,D,E","E","D"
"random99","C,D,E","C","E"
"random99","A,C,D,E","A","E"
"random99","B,C,D,E","B","C"
"random99","A,B,C,D,E","A","B"
"random100","A","A","A"
"random100","B","B","B"
"random100","A,B","B","A"
"random100","C","C","C"
"random100","A,C","C","C"
"random100","B,C","C","C"
"random100","A,B,C","C","B"
"random100","D","D","D"
"random100","A,D","A","A"
"random100","B,D","B","D"
"random100","A,B,D","B","B"
"random100","C,D","C","C"
"random100","A,C,D","A","A"
"random100","B,C,D","C","C"
"random100","A,B,C,D","C","D"
"random100","E","E","E"
"random100","A,E","A","E"
"random100","B,E","E","E"
"random100","A,B,E","A","B"
"random100","C,E","E","C"
"random100","A,C,E","C","C"
"random100","B,C,E","B","B"
"random100","A,B,C,E","C","C"
"random100","D,E","E","E"
"random100","A,D,E","A","A"
"random100","B,D,E","E","E"
"random100","A,B,D,E","B","E"
"random100","C,D,E","D","E"
"random100","A,C,D,E","D","A"
"random100","B,C,D,E","E","B"
"random100","A,B,C,D,E","D","C"
"random101","A","A","A"
"random101","B","B","B"
"random101","A,B","B","A"
"random101","C","C","C"
"random101","A,C","C","A"
"random101","B,C","C","C"
"random101","A,B,C","C","B"
"random101","D","D","D"
"random101","A,D","A","D"
"random101","B,D","B","D"
"random101","A,B,D","A","A"
"random101","C,D","C","D"
"random101","A,C,D","A","C"
"random101","B,C,D","B","D"
"random101","A,B,C,D","B","C"
"random101","E","E","E"
"random101","A,E","A","E"
"random101","B,E","B","E"
"random101","A,B,E","E","A"
"random101","C,E","E","C"
"random101","A,C,E","C","E"
"random101","B,C,E","B","E"
"random101","A,B,C,E","C","B"
"random101","D,E","E","D"
"random101","A,D,E","E","D"
"random101","B,D,E","E","E"
"random101","A,B,D,E","A","D"
"random101","C,D,E","D","D"
"random101","A,C,D,E","D","D"
"random101","B,C,D,E","B","B"
"random101","A,B,C,D,E","C","D"
"random102","A","A","A"
"random102","B","B","B"
"random102","A,B","B","A"
"random102","C","C","C"
"random102","A,C","C","C"
"random102","B,C","B","C"
"random102","A,B,C","A","B"
"random102","D","D","D"
"random102","A,D","A","D"
"random102","B,D","B","D"
"random102","A,B,D","A","A"
"random102","C,D","D","C"
"random102","A,C,D","A","C"
"random102","B,C,D","C","D"
"random102","A,B,C,D","B","D"
"random102","E","E","E"
"random102","A,E","A","E"
"random102","B,E","E","B"
"random102","A,B,E","E","A"
"random102","C,E","C","C"
"random102","A,C,E","A","E"
"random102","B,C,E","B","B"
"random102","A,B,C,E","A","C"
"random102","D,E","D","D"
"random102","A,D,E","A","D"
"random102","B,D,E","D","D"
"random102","A,B,D,E","B","D"
"random102","C,D,E","D","C"
"random102","A,C,D,E","A","D"
"random102","B,C,D,E","B","C"
"random102","A,B,C,D,E","B","C"
"random103","A","A","A"
"random103","B","B","B"
"random103","A,B","B","B"
"random103","C","C","C"
"random103","A,C","A","C"
"random103","B,C","B","B"
"random103","A,B,C","C","C"
"random103","D","D","D"
"random103","A,D","A","A"
"random103","B,D","B","D"
"random103","A,B,D","A","B"
"random103","C,D","C","C"
"random103","A,C,D","C","C"
"random103","B,C,D","D","B"
"random103","A,B,C,D","C","C"
"random103","E","E","E"
"random103","A,E","A","A"
"random103","B,E","E","B"
"random103","A,B,E","E","A"
"random103","C,E","E","C"
"random103","A,C,E","C","E"
"random103","B,C,E","E","B"
"random103","A,B,C,E","C","A"
"random103","D,E","D","D"
"random103","A,D,E","A","A"
"random103","B,D,E","B","E"
"random103","A,B,D,E","D","B"
"random103","C,D,E","D","E"
"random103","A,C,D,E","A","A"
"random103","B,C,D,E","B","B"
"random103","A,B,C,D,E","D","C"
"random104","A","A","A"
"random104","B","B","B"
"random104","A,B","A","B"
"random104","C","C","C"
"random104","A,C","C","A"
"random104","B,C","C","B"
"random104","A,B,C","A","C"
"random104","D","D","D"
"random104","A,D","D","A"
"random104","B,D","D","D"
"random104","A,B,D","D","B"
"random104","C,D","C","C"
"random104","A,C,D","A","D"
"random104","B,C,D","C","B"
"random104","A,B,C,D","A","D"
"random104","E","E","E"
"random104","A,E","A","A"
"random104","B,E","B","B"
"random104","A,B,E","A","A"
"random104","C,E","E","C"
"random104","A,C,E","C","E"
"random104","B,C,E","E","B"
"random104","A,B,C,E","E","A"
"random104","D,E","D","E"
"random104","A,D,E","E","D"
"random104","B,D,E","D","E"
"random104","A,B,D,E","D","E"
"random104","C,D,E","E","E"
"random104","A,C,D,E","C","D"
"random104","B,C,D,E","C","E"
"random104","A,B,C,D,E","C","E"
"random105","A","A","A"
"random105","B","B","B"
"random105","A,B","B","A"
"random105","C","C","C"
"random105","A,C","A","A"
"random105","B,C","C","B"
"random105","A,B,C","A","C"
"random105","D","D","D"
"random105","A,D","D","D"
"random105","B,D","B","D"
"random105","A,B,D","D","A"
"random105","C,D","D","D"
"random105","A,C,D","C","D"
"random105","B,C,D","C","B"
"random105","A,B,C,D","C","C"
"random105","E","E","E"
"random105","A,E","E","E"
"random105","B,E","B","E"
"random105","A,B,E","B","B"
"random105","C,E","C","C"
"random105","A,C,E","E","C"
"random105","B,C,E","E","C"
"random105","A,B,C,E","C","A"
"random105","D,E","D","D"
"random105","A,D,E","E","E"
"random105","B,D,E","B","B"
"random105","A,B,D,E","A","B"
"random105","C,D,E","C","C"
"random105","A,C,D,E","D","C"
"random105","B,C,D,E","E","D"
"random105","A,B,C,D,E","E","E"
"random106","A","A","A"
"random106","B","B","B"
"random106","A,B","B","B"
"random106","C","C","C"
"random106","A,C","C","A"
"random106","B,C","B","C"
"random106","A,B,C","C","A"
"random106","D","D","D"
"random106","A,D","A","A"
"random106","B,D","D","B"
"random106","A,B,D","A","A"
"random106","C,D","D","D"
"random106","A,C,D","A","D"
"random106","B,C,D","D","B"
"random106","A,B,C,D","A","A"
"random106","E","E","E"
"random106","A,E","A","A"
"random106","B,E","B","B"
"random106","A,B,E","A","E"
"random106","C,E","E","C"
"random106","A,C,E","C","A"
"random106","B,C,E","E","C"
"random106","A,B,C,E","A","A"
"random106","D,E","E","D"
"random106","A,D,E","E","E"
"random106","B,D,E","B","D"
"random106","A,B,D,E","A","E"
"random106","C,D,E","D","C"
"random106","A,C,D,E","C","A"
"random106","B,C,D,E","C","D"
"random106","A,B,C,D,E","A","D"
"random107","A","A","A"
"random107","B","B","B"
"random107","A,B","B","B"
"random107","C","C","C"
"random107","A,C","A","C"
"random107","B,C","C","C"
"random107","A,B,C","C","B"
"random107","D","D","D"
"random107","A,D","D","D"
"random107","B,D","D","B"
"random107","A,B,D","D","B"
"random107","C,D","C","D"
"random107","A,C,D","C","C"
"random107","B,C,D","B","D"
"random107","A,B,C,D","B","A"
"random107","E","E","E"
"random107","A,E","A","E"
"random107","B,E","E","B"
"random107","A,B,E","A","E"
"random107","C,E","C","E"
"random107","A,C,E","C","E"
"random107","B,C,E","B","E"
"random107","A,B,C,E","E","E"
"random107","D,E","E","E"
"random107","A,D,E","D","E"
"random107","B,D,E","B","E"
"random107","A,B,D,E","D","B"
"random107","C,D,E","C","E"
"random107","A,C,D,E","C","C"
"random107","B,C,D,E","E","D"
"random107","A,B,C,D,E","A","C"
"random108","A","A","A"
"random108","B","B","B"
"random108","A,B","A","B"
"random108","C","C","C"
"random108","A,C","C","A"
"random108","B,C","C","B"
"random108","A,B,C","A","C"
"random108","D","D","D"
"random108","A,D","D","A"
"random108","B,D","B","B"
"random108","A,B,D","B","A"
"random108","C,D","C","C"
"random108","A,C,D","C","A"
"random108","B,C,D","C","B"
"random108","A,B,C,D","C","D"
"random108","E","E","E"
"random108","A,E","E","E"
"random108","B,E","E","E"
"random108","A,B,E","A","A"
"random108","C,E","E","C"
"random108","A,C,E","E","E"
"random108","B,C,E","E","B"
"random108","A,B,C,E","E","A"
"random108","D,E","D","E"
"random108","A,D,E","D","D"
"random108","B,D,E","D","E"
"random108","A,B,D,E","E","E"
"random108","C,D,E","D","D"
"random108","A,C,D,E","C","D"
"random108","B,C,D,E","E","D"
"random108","A,B,C,D,E","D","B"
"random109","A","A","A"
"random109","B","B","B"
"random109","A,B","A","B"
"random109","C","C","C"
"random109","A,C","C","A"
"random109","B,C","C","C"
"random109","A,B,C","C","A"
"random109","D","D","D"
"random109","A,D","D","A"
"random109","B,D","D","B"
"random109","A,B,D","B","D"
"random109","C,D","D","D"
"random109","A,C,D","A","D"
"random109","B,C,D","B","D"
"random109","A,B,C,D","D","B"
"random109","E","E","E"
"random109","A,E","A","A"
"random109","B,E","B","B"
"random109","A,B,E","A","E"
"random109","C,E","E","C"
"random109","A,C,E","C","A"
"random109","B,C,E","C","B"
"random109","A,B,C,E","A","E"
"random109","D,E","E","E"
"random109","A,D,E","E","A"
"random109","B,D,E","D","B"
"random109","A,B,D,E","D","D"
"random109","C,D,E","E","E"
"random109","A,C,D,E","A","E"
"random109","B,C,D,E","D","D"
"random109","A,B,C,D,E","C","A"
"random110","A","A","A"
"random110","B","B","B"
"random110","A,B","A","A"
"random110","C","C","C"
"random110","A,C","A","A"
"random110","B,C","B","C"
"random110","A,B,C","B","C"
"random110","D","D","D"
"random110","A,D","A","A"
"random110","B,D","D","B"
"random110","A,B,D","B","A"
"random110","C,D","D","C"
"random110","A,C,D","C","D"
"random110","B,C,D","B","B"
"random110","A,B,C,D","C","A"
"random110","E","E","E"
"random110","A,E","A","E"
"random110","B,E","E","B"
"random110","A,B,E","B","A"
"random110","C,E","E","C"
"random110","A,C,E","C","C"
"random110","B,C,E","C","B"
"random110","A,B,C,E","B","C"
"random110","D,E","E","E"
"random110","A,D,E","D","D"
"random110","B,D,E","B","D"
"random110","A,B,D,E","E","E"
"random110","C,D,E","D","D"
"random110","A,C,D,E","E","A"
"random110","B,C,D,E","D","B"
"random110","A,B,C,D,E","E","B"
"random111","A","A","A"
"random111","B","B","B"
"random111","A,B","B","A"
"random111","C","C","C"
"random111","A,C","A","C"
"random111","B,C","B","C"
"random111","A,B,C","B","C"
"random111","D","D","D"
"random111","A,D","D","A"
"random111","B,D","B","D"
"random111","A,B,D","D","D"
"random111","C,D","D","C"
"random111","A,C,D","A","C"
"random111","B,C,D","D","D"
"random111","A,B,C,D","B","A"
"random111","E","E","E"
"random111","A,E","A","A"
"random111","B,E","B","E"
"random111","A,B,E","A","E"
"random111","C,E","C","E"
"random111","A,C,E","E","A"
"random111","B,C,E","E","B"
"random111","A,B,C,E","A","C"
"random111","D,E","D","E"
"random111","A,D,E","A","D"
"random111","B,D,E","E","D"
"random111","A,B,D,E","E","D"
"random111","C,D,E","C","E"
"random111","A,C,D,E","A","C"
"random111","B,C,D,E","C","D"
"random111","A,B,C,D,E","B","D"
"random112","A","A","A"
"random112","B","B","B"
"random112","A,B","A","B"
"random112","C","C","C"
"random112","A,C","C","C"
"random112","B,C","C","B"
"random112","A,B,C","C","C"
"random112","D","D","D"
"random112","A,D","D","D"
"random112","B,D","B","D"
"random112","A,B,D","A","D"
"random112","C,D","D","D"
"random112","A,C,D","C","C"
"random112","B,C,D","C","D"
"random112","A,B,C,D","B","A"
"random112","E","E","E"
"random112","A,E","A","A"
"random112","B,E","B","B"
"random112","A,B,E","B","E"
"random112","C,E","E","E"
"random112","A,C,E","C","E"
"random112","B,C,E","C","C"
"random112","A,B,C,E","B","A"
"random112","D,E","E","D"
"random112","A,D,E","E","D"
"random112","B,D,E","B","B"
"random112","A,B,D,E","B","B"
"random112","C,D,E","D","E"
"random112","A,C,D,E","A","C"
"random112","B,C,D,E","D","C"
"random112","A,B,C,D,E","C","E"
"random113","A","A","A"
"random113","B","B","B"
"random113","A,B","A","A"
"random113","C","C","C"
"random113","A,C","C","C"
"random113","B,C","C","B"
"random113","A,B,C","B","C"
"random113","D","D","D"
"random113","A,D","A","A"
"random113","B,D","B","B"
"random113","A,B,D","B","A"
"random113","C,D","D","D"
"random113","A,C,D","C","C"
"random113","B,C,D","D","B"
"random113","A,B,C,D","D","B"
"random113","E","E","E"
"random113","A,E","A","A"
"random113","B,E","B","B"
"random113","A,B,E","E","E"
"random113","C,E","C","E"
"random113","A,C,E","E","A"
"random113","B,C,E","E","B"
"random113","A,B,C,E","E","E"
"random113","D,E","D","D"
"random113","A,D,E","A","A"
"random113","B,D,E","D","D"
"random113","A,B,D,E","A","E"
"random113","C,D,E","E","C"
"random113","A,C,D,E","C","C"
"random113","B,C,D,E","B","E"
"random113","A,B,C,D,E","C","A"
"random114","A","A","A"
"random114","B","B","B"
"random114","A,B","A","A"
"random114","C","C","C"
"random114","A,C","A","C"
"random114","B,C","B","B"
"random114","A,B,C","B","A"
"random114","D","D","D"
"random114","A,D","D","A"
"random114","B,D","D","B"
"random114","A,B,D","A","B"
"random114","C,D","C","D"
"random114","A,C,D","D","C"
"random114","B,C,D","C","D"
"random114","A,B,C,D","D","D"
"random114","E","E","E"
"random114","A,E","A","A"
"random114","B,E","B","B"
"random114","A,B,E","A","A"
"random114","C,E","C","E"
"random114","A,C,E","A","C"
"random114","B,C,E","B","E"
"random114","A,B,C,E","E","B"
"random114","D,E","E","E"
"random114","A,D,E","D","A"
"random114","B,D,E","D","B"
"random114","A,B,D,E","A","D"
"random114","C,D,E","C","E"
"random114","A,C,D,E","D","D"
"random114","B,C,D,E","D","B"
"random114","A,B,C,D,E","A","C"
"random115","A","A","A"
"random115","B","B","B"
"random115","A,B","B","A"
"random115","C","C","C"
"random115","A,C","C","C"
"random115","B,C","C","C"
"random115","A,B,C","B","C"
"random115","D","D","D"
"random115","A,D","A","D"
"random115","B,D","B","D"
"random115","A,B,D","B","D"
"random115","C,D","C","D"
"random115","A,C,D","A","D"
"random115","B,C,D","D","B"
"random115","A,B,C,D","A","B"
"random115","E","E","E"
"random115","A,E","A","E"
"random115","B,E","B","E"
"random115","A,B,E","A","B"
"random115","C,E","C","E"
"random115","A,C,E","E","E"
"random115","B,C,E","C","B"
"random115","A,B,C,E","C","E"
"random115","D,E","E","E"
"random115","A,D,E","E","D"
"random115","B,D,E","E","D"
"random115","A,B,D,E","E","E"
"random115","C,D,E","C","E"
"random115","A,C,D,E","D","E"
"random115","B,C,D,E","E","D"
"random115","A,B,C,D,E","E","C"
"random116","A","A","A"
"random116","B","B","B"
"random116","A,B","A","A"
"random116","C","C","C"
"random116","A,C","A","A"
"random116","B,C","C","C"
"random116","A,B,C","A","C"
"random116","D","D","D"
"random116","A,D","A","A"
"random116","B,D","D","D"
"random116","A,B,D","A","A"
"random116","C,D","C","D"
"random116","A,C,D","D","D"
"random116","B,C,D","D","B"
"random116","A,B,C,D","A","C"
"random116","E","E","E"
"random116","A,E","E","E"
"random116","B,E","E","B"
"random116","A,B,E","B","E"
"random116","C,E","E","E"
"random116","A,C,E","C","E"
"random116","B,C,E","C","B"
"random116","A,B,C,E","A","C"
"random116","D,E","D","E"
"random116","A,D,E","A","E"
"random116","B,D,E","E","E"
"random116","A,B,D,E","B","D"
"random116","C,D,E","D","D"
"random116","A,C,D,E","A","D"
"random116","B,C,D,E","B","D"
"random116","A,B,C,D,E","D","A"
"random117","A","A","A"
"random117","B","B","B"
"random117","A,B","B","B"
"random117","C","C","C"
"random117","A,C","A","C"
"random117","B,C","B","B"
"random117","A,B,C","B","C"
"random117","D","D","D"
"random117","A,D","A","D"
"random117","B,D","B","B"
"random117","A,B,D","D","A"
"random117","C,D","D","D"
"random117","A,C,D","D","C"
"random117","B,C,D","C","C"
"random117","A,B,C,D","C","A"
"random117","E","E","E"
"random117","A,E","A","E"
"random117","B,E","E","E"
"random117","A,B,E","A","E"
"random117","C,E","C","E"
"random117","A,C,E","C","C"
"random117","B,C,E","C","E"
"random117","A,B,C,E","E","B"
"random117","D,E","E","D"
"random117","A,D,E","E","E"
"random117","B,D,E","B","D"
"random117","A,B,D,E","A","D"
"random117","C,D,E","D","E"
"random117","A,C,D,E","C","D"
"random117","B,C,D,E","C","D"
"random117","A,B,C,D,E","D","D"
"random118","A","A","A"
"random118","B","B","B"
"random118","A,B","B","B"
"random118","C","C","C"
"random118","A,C","C","A"
"random118","B,C","B","C"
"random118","A,B,C","B","A"
"random118","D","D","D"
"random118","A,D","D","D"
"random118","B,D","B","B"
"random118","A,B,D","D","B"
"random118","C,D","D","D"
"random118","A,C,D","C","C"
"random118","B,C,D","B","C"
"random118","A,B,C,D","D","B"
"random118","E","E","E"
"random118","A,E","A","E"
"random118","B,E","B","B"
"random118","A,B,E","A","E"
"random118","C,E","C","C"
"random118","A,C,E","E","C"
"random118","B,C,E","E","E"
"random118","A,B,C,E","E","C"
"random118","D,E","E","E"
"random118","A,D,E","D","D"
"random118","B,D,E","D","B"
"random118","A,B,D,E","A","B"
"random118","C,D,E","E","E"
"random118","A,C,D,E","D","D"
"random118","B,C,D,E","D","B"
"random118","A,B,C,D,E","E","B"
"random119","A","A","A"
"random119","B","B","B"
"random119","A,B","A","A"
"random119","C","C","C"
"random119","A,C","C","C"
"random119","B,C","C","C"
"random119","A,B,C","C","A"
"random119","D","D","D"
"random119","A,D","D","A"
"random119","B,D","D","B"
"random119","A,B,D","D","A"
"random119","C,D","D","D"
"random119","A,C,D","A","C"
"random119","B,C,D","C","B"
"random119","A,B,C,D","A","C"
"random119","E","E","E"
"random119","A,E","A","A"
"random119","B,E","E","B"
"random119","A,B,E","E","A"
"random119","C,E","C","C"
"random119","A,C,E","C","A"
"random119","B,C,E","C","E"
"random119","A,B,C,E","E","E"
"random119","D,E","D","E"
"random119","A,D,E","E","A"
"random119","B,D,E","E","E"
"random119","A,B,D,E","A","D"
"random119","C,D,E","E","C"
"random119","A,C,D,E","C","D"
"random119","B,C,D,E","E","B"
"random119","A,B,C,D,E","E","B"
"random120","A","A","A"
"random120","B","B","B"
"random120","A,B","B","A"
"random120","C","C","C"
"random120","A,C","C","A"
"random120","B,C","C","C"
"random120","A,B,C","B","B"
"random120","D","D","D"
"random120","A,D","D","D"
"random120","B,D","D","D"
"random120","A,B,D","A","A"
"random120","C,D","D","C"
"random120","A,C,D","A","C"
"random120","B,C,D","B","D"
"random120","A,B,C,D","B","D"
"random120","E","E","E"
"random120","A,E","E","E"
"random120","B,E","B","B"
"random120","A,B,E","B","A"
"random120","C,E","C","E"
"random120","A,C,E","A","E"
"random120","B,C,E","C","B"
"random120","A,B,C,E","C","A"
"random120","D,E","D","E"
"random120","A,D,E","D","D"
"random120","B,D,E","D","B"
"random120","A,B,D,E","B","D"
"random120","C,D,E","D","D"
"random120","A,C,D,E","D","E"
"random120","B,C,D,E","C","B"
"random120","A,B,C,D,E","E","E"
"random121","A","A","A"
"random121","B","B","B"
"random121","A,B","A","B"
"random121","C","C","C"
"random121","A,C","A","C"
"random121","B,C","C","C"
"random121","A,B,C","B","A"
"random121","D","D","D"
"random121","A,D","D","A"
"random121","B,D","B","D"
"random121","A,B,D","B","A"
"random121","C,D","D","C"
"random121","A,C,D","A","A"
"random121","B,C,D","D","C"
"random121","A,B,C,D","C","C"
"random121","E","E","E"
"random121","A,E","A","A"
"random121","B,E","E","E"
"random121","A,B,E","A","A"
"random121","C,E","C","C"
"random121","A,C,E","C","A"
"random121","B,C,E","B","C"
"random121","A,B,C,E","B","B"
"random121","D,E","E","D"
"random121","A,D,E","E","D"
"random121","B,D,E","D","E"
"random121","A,B,D,E","B","A"
"random121","C,D,E","E","E"
"random121","A,C,D,E","E","E"
"random121","B,C,D,E","C","B"
"random121","A,B,C,D,E","D","E"
"random122","A","A","A"
"random122","B","B","B"
"random122","A,B","B","A"
"random122","C","C","C"
"random122","A,C","C","C"
"random122","B,C","C","B"
"random122","A,B,C","B","C"
"random122","D","D","D"
"random122","A,D","D","D"
"random122","B,D","D","D"
"random122","A,B,D","D","B"
"random122","C,D","C","C"
"random122","A,C,D","C","A"
"random122","B,C,D","C","B"
"random122","A,B,C,D","A","A"
"random122","E","E","E"
"random122","A,E","A","E"
"random122","B,E","E","E"
"random122","A,B,E","B","E"
"random122","C,E","E","C"
"random122","A,C,E","E","C"
"random122","B,C,E","B","E"
"random122","A,B,C,E","B","C"
"random122","D,E","E","D"
"random122","A,D,E","E","E"
"random122","B,D,E","E","E"
"random122","A,B,D,E","D","E"
"random122","C,D,E","C","C"
"random122","A,C,D,E","A","E"
"random122","B,C,D,E","C","D"
"random122","A,B,C,D,E","B","A"
"random123","A","A","A"
"random123","B","B","B"
"random123","A,B","A","A"
"random123","C","C","C"
"random123","A,C","C","A"
"random123","B,C","B","C"
"random123","A,B,C","B","B"
"random123","D","D","D"
"random123","A,D","A","D"
"random123","B,D","D","B"
"random123","A,B,D","D","B"
"random123","C,D","C","C"
"random123","A,C,D","C","A"
"random123","B,C,D","D","B"
"random123","A,B,C,D","D","B"
"random123","E","E","E"
"random123","A,E","A","E"
"random123","B,E","E","B"
"random123","A,B,E","E","A"
"random123","C,E","C","E"
"random123","A,C,E","E","A"
"random123","B,C,E","C","B"
"random123","A,B,C,E","E","C"
"random123","D,E","E","E"
"random123","A,D,E","E","E"
"random123","B,D,E","B","E"
"random123","A,B,D,E","E","A"
"random123","C,D,E","E","D"
"random123","A,C,D,E","C","C"
"random123","B,C,D,E","B","E"
"random123","A,B,C,D,E","A","C"
"random124","A","A","A"
"random124","B","B","B"
"random124","A,B","B","A"
"random124","C","C","C"
"random124","A,C","C","C"
"random124","B,C","B","B"
"random124","A,B,C","A","B"
"random124","D","D","D"
"random124","A,D","A","D"
"random124","B,D","D","B"
"random124","A,B,D","D","A"
"random124","C,D","D","C"
"random124","A,C,D","C","C"
"random124","B,C,D","B","D"
"random124","A,B,C,D","D","A"
"random124","E","E","E"
"random124","A,E","A","E"
"random124","B,E","B","B"
"random124","A,B,E","A","A"
"random124","C,E","C","E"
"random124","A,C,E","A","A"
"random124","B,C,E","C","E"
"random124","A,B,C,E","B","C"
"random124","D,E","D","D"
"random124","A,D,E","A","A"
"random124","B,D,E","B","D"
"random124","A,B,D,E","D","A"
"random124","C,D,E","E","D"
"random124","A,C,D,E","A","C"
"random124","B,C,D,E","C","C"
"random124","A,B,C,D,E","C","D"
"random125","A","A","A"
"random125","B","B","B"
"random125","A,B","A","A"
"random125","C","C","C"
"random125","A,C","C","C"
"random125","B,C","C","B"
"random125","A,B,C","C","B"
"random125","D","D","D"
"random125","A,D","A","A"
"random125","B,D","D","D"
"random125","A,B,D","A","D"
"random125","C,D","C","D"
"random125","A,C,D","D","A"
"random125","B,C,D","D","C"
"random125","A,B,C,D","A","C"
"random125","E","E","E"
"random125","A,E","E","E"
"random125","B,E","B","B"
"random125","A,B,E","E","E"
"random125","C,E","E","E"
"random125","A,C,E","C","C"
"random125","B,C,E","C","C"
"random125","A,B,C,E","C","E"
"random125","D,E","D","E"
"random125","A,D,E","A","E"
"random125","B,D,E","B","E"
"random125","A,B,D,E","B","E"
"random125","C,D,E","E","E"
"random125","A,C,D,E","E","E"
"random125","B,C,D,E","B","B"
"random125","A,B,C,D,E","B","B"
"random126","A","A","A"
"random126","B","B","B"
"random126","A,B","A","A"
"random126","C","C","C"
"random126","A,C","C","A"
"random126","B,C","C","B"
"random126","A,B,C","C","A"
"random126","D","D","D"
"random126","A,D","A","A"
"random126","B,D","B","B"
"random126","A,B,D","B","B"
"random126","C,D","C","C"
"random126","A,C,D","A","C"
"random126","B,C,D","B","B"
"random126","A,B,C,D","A","A"
"random126","E","E","E"
"random126","A,E","A","A"
"random126","B,E","E","E"
"random126","A,B,E","A","E"
"random126","C,E","E","E"
"random126","A,C,E","E","C"
"random126","B,C,E","E","E"
"random126","A,B,C,E","A","B"
"random126","D,E","D","E"
"random126","A,D,E","A","A"
"random126","B,D,E","E","E"
"random126","A,B,D,E","A","D"
"random126","C,D,E","C","C"
"random126","A,C,D,E","C","C"
"random126","B,C,D,E","E","B"
"random126","A,B,C,D,E","B","B"
"random127","A","A","A"
"random127","B","B","B"
"random127","A,B","B","B"
"random127","C","C","C"
"random127","A,C","C","C"
"random127","B,C","C","C"
"random127","A,B,C","B","C"
"random127","D","D","D"
"random127","A,D","D","D"
"random127","B,D","D","D"
"random127","A,B,D","D","B"
"random127","C,D","C","C"
"random127","A,C,D","C","D"
"random127","B,C,D","C","D"
"random127","A,B,C,D","D","C"
"random127","E","E","E"
"random127","A,E","E","A"
"random127","B,E","E","E"
"random127","A,B,E","B","A"
"random127","C,E","E","E"
"random127","A,C,E","C","A"
"random127","B,C,E","E","E"
"random127","A,B,C,E","C","A"
"random127","D,E","E","E"
"random127","A,D,E","E","A"
"random127","B,D,E","D","D"
"random127","A,B,D,E","D","E"
"random127","C,D,E","C","E"
"random127","A,C,D,E","C","C"
"random127","B,C,D,E","B","C"
"random127","A,B,C,D,E","D","A"
"random128","A","A","A"
"random128","B","B","B"
"random128","A,B","A","B"
"random128","C","C","C"
"random128","A,C","C","C"
"random128","B,C","C","C"
"random128","A,B,C","C","C"
"random128","D","D","D"
"random128","A,D","A","A"
"random128","B,D","D","B"
"random128","A,B,D","A","B"
