subject,menu,choice
random111,"D,E","D,E"
random111,"A,B,C,D,E",A
random111,"B,D",B
random111,"C,E",E
random111,"A,B,E","B,E"
random111,"A,B,C,D,E","B,C,D,E"
random111,"B,C,D,E","B,C,D"
random111,"A,B",
random111,"A,B,D",
random111,B,B
random111,B,B
random111,"A,D,E",D
random111,B,B
random111,"A,B","A,B"
random111,"A,C,D,E",
random111,"B,C",C
random111,C,
random111,"C,D",D
random111,"A,D","A,D"
random111,"B,E",E
random111,"A,E",A
random111,D,
random112,"A,B,C",
random112,"A,B,D,E",
random112,"A,B,C,E","A,B,C,E"
random112,"A,D",D
random112,D,D
random112,"B,C,E","C,E"
random112,"A,B",B
random112,"D,E",
random112,"B,E",B
random112,"A,B,C,D","A,B"
random112,"B,C",C
random112,B,B
random112,"B,E",E
random112,"A,C",
random112,"A,C,D","C,D"
random112,"B,C,D","C,D"
random112,"A,E","A,E"
random112,"C,D,E",
random112,"B,C,D","C,D"
random112,"A,B,C,E",
random112,"C,D,E",
random112,"B,D",
random112,"A,C,E",
random112,"A,E","A,E"
random112,"B,C,D","B,D"
random112,"A,C,D,E","A,E"
random112,"B,C,D,E","D,E"
random112,"A,B",B
random112,"C,E",E
random112,"B,E",B
random112,B,B
random112,B,B
random113,"A,B,C,E","A,B,C"
random113,"A,B,D",D
random113,"A,C,D",
random113,"B,C,E","C,E"
random113,"B,E","B,E"
random113,"B,D,E",
random113,"A,B,C,E",E
random113,"A,B,D","A,D"
random113,"D,E",
random113,"C,D",C
random113,A,A
random113,"D,E",
random113,"B,C,D,E",B
random113,A,
random113,"C,E",C
random113,"A,B,C",A
random113,"A,C,E",A
random113,"B,C,E","B,C"
random113,"A,B,D,E","B,D"
random113,"D,E",D
random113,"A,C,D,E","A,C,D,E"
random113,"A,B,D","A,B"
random113,"A,B,D,E","A,B"
random113,D,D
random113,B,
random113,"A,B,C,E","A,B"
random113,"B,C,D,E",
random113,"C,D,E",
random113,"A,C,E",A
random113,"A,B,E",
random113,"A,C",A
random113,"C,D,E",
random114,"A,B,E",
random114,"A,C,D,E","A,C,E"
random114,"A,E","A,E"
random114,"B,D,E","B,D,E"
random114,"A,B",
random114,"A,B,C,E","A,B,C,E"
random114,"A,C",C
random114,"A,B,C",C
random114,"A,C,D",
random114,"A,C,D,E",E
random114,"A,C,D,E","C,E"
random114,"A,D",A
random114,"B,C,D,E","C,D"
random114,"A,B,C,D",A
random114,"C,E",C
random114,"B,D",B
random114,"A,B,E",
random114,"A,B,C,D",C
random114,"A,B,E","A,E"
random114,"A,C",C
random114,B,B
random114,"A,B,C",B
random114,"A,B,D,E",
random114,"A,D",
random114,"C,D",D
random114,"A,C",A
random114,"A,D",D
random114,"A,C,D,E",D
random114,"A,B",
random114,"A,B,D",A
random114,"B,C,D,E","B,C,E"
random114,"B,D","B,D"
random115,"A,C","A,C"
random115,"A,D",
random115,"A,D,E","D,E"
random115,"B,E",B
random115,"C,E",
random115,"C,E",E
random115,"A,B,E","B,E"
random115,"B,E",
random115,"A,E",A
random115,"A,B,C","A,B"
random115,"A,C,E",
random115,B,B
random115,"C,E",E
random115,D,D
random115,"B,D,E",
random115,"C,E",E
random115,"B,E",
random115,D,D
random115,"A,C,E",
random115,"A,D,E",A
random115,"A,B",
random115,"A,D","A,D"
random115,"C,E",C
random115,"A,C,D","A,C"
random115,"A,C,E",E
random115,B,B
random115,"A,E",E
random115,"B,D",
random115,B,
random115,"B,E","B,E"
random115,"C,D",D
random115,"A,B,C,D,E","C,D,E"
random116,"B,C,D,E","B,E"
random116,"A,B",
random116,A,
random116,"A,C,D",C
random116,"A,D,E",E
random116,"A,C,D,E",C
random116,A,
random116,E,E
random116,A,
random116,D,
random116,"C,D,E",
random116,"A,B,D",B
random116,"B,C,D,E",
random116,"B,D","B,D"
random116,"A,D",A
random116,"A,C,D","A,C"
random116,"B,C,E","B,E"
random116,"D,E","D,E"
random116,C,C
random116,"C,D",
random116,"B,E",E
random116,"A,B,D","B,D"
random116,"C,D,E",C
random116,"A,B,C",
random116,"B,C,E",
random116,"C,E",C
random116,"C,D",
random116,"A,B,C,D,E",
random116,"A,D,E","D,E"
random116,"C,E",C
random116,"A,B,C","A,B,C"
random116,"A,B",
random117,"A,B,C,D,E","A,B"
random117,"C,D,E","C,D"
random117,"A,C,D","A,D"
random117,"A,C,E","A,C"
random117,"C,E",C
random117,"A,E",E
random117,"A,D,E","A,E"
random117,"C,D,E",D
random117,"C,E","C,E"
random117,"A,B,C,D,E","B,C"
random117,"C,D,E",E
random117,"B,E","B,E"
random117,"A,B,D,E",B
random117,"B,C,D,E","B,C"
random117,"B,C,D","C,D"
random117,"C,D,E",C
random117,"A,E","A,E"
random117,"C,D",C
random117,"A,B",B
random117,"B,D,E","B,E"
random117,"A,C","A,C"
random117,"A,E","A,E"
random117,"A,B,C",C
random117,"B,C,E",
random117,"A,C","A,C"
random117,"A,B,C,D,E","A,D,E"
random117,D,
random117,"A,B,C,E",
random117,"A,B,D",
random117,"B,C,D,E",D
random117,"A,B,C","A,C"
random117,"B,C",
random118,"A,D,E",
random118,"A,B,D",
random118,C,C
random118,"A,B,D,E",
random118,"A,B,C","B,C"
random118,"A,B","A,B"
random118,"C,D",
random118,E,E
random118,"B,D",D
random118,"B,E",
random118,"B,C","B,C"
random118,"C,D","C,D"
random118,"A,C",
random118,"A,B,C,E",
random118,"B,C,E","B,C,E"
random118,"A,C,D,E","A,C,E"
random118,E,
random118,"B,C",B
random118,"B,E",
random118,"A,B,C,E","A,C,E"
random118,"A,C,E",A
random118,"B,C,D","C,D"
random118,C,C
random118,B,
random118,"B,C,E","C,E"
random118,"B,C,E",
random118,"A,C",A
random118,B,
random118,"A,D",D
random118,"A,B,C,D,E",B
random118,"A,B,D,E",D
random118,"D,E","D,E"
random119,"A,C,E","A,C,E"
random119,"A,B,C,D,E","A,C,E"
random119,"A,C","A,C"
random119,"C,D",
random119,"B,C,E","B,C"
random119,A,A
random119,"B,C,D",B
random119,"A,B,E","B,E"
random119,"B,C,D,E","C,E"
random119,"A,B,C,D,E","A,D,E"
random119,"A,B",B
random119,D,
random119,D,
random119,"C,E","C,E"
random119,"D,E",D
random119,"A,B,C,D","B,C"
random119,"A,C,E",E
random119,"A,B","A,B"
random119,"C,E",C
random119,"A,B,C,E","A,B"
random119,"B,D,E",D
random119,"A,C",A
random119,"C,D,E",E
random119,D,D
random119,"A,B,C,D","B,C"
random119,"B,C,D",B
random119,C,C
random119,"A,B,C,E",C
random119,"A,B",B
random119,"B,E",
random119,E,
random119,"A,E",A
random120,"A,C","A,C"
random120,"B,C",
random120,E,E
random120,"C,D",D
random120,"A,B,C,D",C
random120,"A,D,E","A,E"
random120,"A,C",A
random120,"A,C,D,E","A,D"
random120,C,C
random120,"D,E",
random120,"A,C,D,E",
random120,"C,D","C,D"
random120,E,E
random120,"A,C,D,E","D,E"
random120,"B,C",C
random120,"B,E",B
random120,"B,C","B,C"
random120,"A,E",
random120,"B,D,E",B
random120,"B,C,D",C
random120,"A,B,C,D,E",
random120,"B,E",E
random120,"C,D,E",E
random120,"B,C","B,C"
random120,"B,E","B,E"
random120,E,E
random120,"A,C,E","C,E"
random120,"B,E","B,E"
random120,"A,B,C,E","A,C,E"
random120,"B,C,D","C,D"
random120,"A,C",C
random120,"C,D",D
random121,"B,D,E","D,E"
random121,"A,B",A
random121,"A,B,C,D",D
random121,"A,B",A
random121,"A,B",
random121,"C,D",
random121,"A,C,E",
random121,"C,D",
random121,"B,C,D",D
random121,"A,C,D",
random121,"A,D,E",
random121,"A,C,E",
random121,"A,C","A,C"
random121,"B,D,E","B,D"
random121,"A,B,D,E","B,D,E"
random121,E,E
random121,"A,C",A
random121,"B,C,D,E","C,E"
random121,"A,C","A,C"
random121,D,
random121,"C,D,E","C,D"
random121,"A,B,C","B,C"
random121,"A,B,D","B,D"
random121,"C,D",
random121,"A,E",E
random121,"A,B,E",
random121,"A,B,C",C
random121,B,
random121,B,
random121,"C,D",
random121,"A,D,E","A,D"
random121,"C,E",
random122,"C,D","C,D"
random122,"A,D,E","A,D"
random122,A,
random122,"B,C,E",E
random122,"A,D,E",
random122,"A,B,C,D,E",D
random122,"A,B,C,D,E",E
random122,"A,C,D","A,C"
random122,"B,D",B
random122,"A,C,E",
random122,"A,C,D,E",E
random122,C,C
random122,"A,E",E
random122,"A,B",B
random122,"B,C,D,E","B,C,D,E"
random122,"A,B,C,D","A,B"
random122,"B,C,E","C,E"
random122,"A,C,D",
random122,"B,D,E",B
random122,"A,B,D",D
random122,"A,B,C",
random122,D,D
random122,"A,B,C",A
random122,"A,B,C",
random122,"A,B,C,D,E",C
random122,D,D
random122,"C,E",E
random122,"A,B",
random122,"A,B,C",C
random122,"A,D,E","A,E"
random122,"A,B",B
random122,"C,E","C,E"
random123,"A,C","A,C"
random123,D,
random123,D,D
random123,"A,C,D,E","D,E"
random123,"C,D,E",
random123,"A,C,D","A,C"
random123,"C,E",C
random123,"A,D","A,D"
random123,"A,D,E",E
random123,"A,B,C,E","A,B,C,E"
random123,"A,D",
random123,"B,C","B,C"
random123,"C,D,E",C
random123,C,
random123,"A,B,C,D","B,C"
random123,"B,C",B
random123,"A,C,D","C,D"
random123,"A,D,E","A,D,E"
random123,"A,E","A,E"
random123,"C,E",C
random123,"A,C,E",C
random123,"A,B,C,D,E","A,B,D"
random123,"A,B,C",
random123,"A,C,D,E","C,D,E"
random123,E,
random123,"A,C,E",C
random123,B,
random123,"C,D",
random123,"B,D,E","B,D,E"
random123,"C,D",
random123,"C,D,E",D
random123,"A,B,D,E","B,E"
random124,A,
random124,C,
random124,"C,D","C,D"
random124,"B,E","B,E"
random124,"B,C",B
random124,"A,B,E","A,E"
random124,"A,B",
random124,A,
random124,C,C
random124,"D,E",E
random124,"A,C,D,E","A,E"
random124,E,E
random124,"A,B,E",
random124,"A,C,D,E","A,C"
random124,"A,D",
random124,"B,D",
random124,"A,C,E","A,E"
random124,"B,E",B
random124,"C,E",
random124,"B,E",
random124,"A,B,C,D","A,B"
random124,B,B
random124,"B,C,E",
random124,"D,E",
random124,"A,B,C,D",
random124,"A,C,E","A,C,E"
random124,"C,D,E","D,E"
random124,B,B
random124,"A,B,D",
random124,"A,C,E",C
random124,"A,B,D",B
random124,"A,B,D",D
random125,"A,B,E",E
random125,"C,D",
random125,"A,D,E",E
random125,"A,E",E
random125,D,
random125,"D,E",
random125,"A,B,C,D","A,B,D"
random125,"A,C,E","A,C"
random125,"A,B,C,D","A,C"
random125,"B,C,E",E
random125,E,
random125,"A,E",E
random125,"C,D","C,D"
random125,"D,E","D,E"
random125,"A,B,D,E",
random125,"A,C,E",
random125,D,D
random125,"A,C,D,E","C,D,E"
random125,"A,B,C,D","A,C"
random125,"A,C,D,E","A,E"
random125,C,C
random125,"A,C,E","A,E"
random125,"A,E",E
random125,A,
random125,"A,B,D,E","A,E"
random125,"C,D",
random125,"D,E",
random125,"B,D",B
random125,"B,C,D,E",
random125,"C,D",
random125,A,A
random125,"B,D,E","B,D"
random126,"A,C,D,E","D,E"
random126,"B,C",C
random126,"B,D,E","D,E"
random126,B,B
random126,"A,B,D,E","A,B,D"
random126,"A,B,D,E","D,E"
random126,"A,B,C,D,E",B
random126,"B,E","B,E"
random126,"A,B,C,D,E","C,D,E"
random126,"A,C,D,E",E
random126,B,B
random126,"A,B,C,D,E","B,C,D,E"
random126,D,
random126,"A,C,D",
random126,"C,D,E",
random126,"A,D,E",A
random126,"A,B",
random126,"A,E",A
random126,"B,D,E",
random126,"C,D,E",C
random126,"A,B,C,E","A,B,C,E"
random126,"A,C",
random126,B,B
random126,"B,C,E","C,E"
random126,"B,D,E",E
random126,"A,B,D,E",
random126,"A,B",B
random126,"B,C,D,E",B
random126,"A,B,D",B
random126,C,C
random126,"A,C,D,E","A,D"
random126,"A,C,D",D
random127,"A,E",E
random127,B,B
random127,"B,D",D
random127,"A,C,D,E","A,C,E"
random127,"A,D",A
random127,"A,D,E","A,E"
random127,"C,D,E",E
random127,"D,E","D,E"
random127,"A,B,C,E","A,B,C,E"
random127,"C,D,E",E
random127,"A,B,D",
random127,"B,C",C
random127,A,A
random127,E,
random127,"A,B,D,E","A,B,D"
random127,"A,C,E",
random127,"B,C",C
random127,D,
random127,"B,D,E",D
random127,"A,B,C,D,E","A,D,E"
random127,"A,E",A
random127,"C,E",E
random127,"A,B,C,E","B,E"
random127,"B,E",B
random127,"A,B,C","B,C"
random127,"A,B,D",
random127,"A,D",D
random127,E,
random127,"A,C",C
random127,"B,C,D,E","B,C,D"
random127,"B,C,E",B
random127,B,
random128,"C,D,E",
random128,A,A
random128,"B,E",B
random128,C,
random128,"B,C,D,E","B,D"
random128,"A,C",
random128,"A,C",
random128,"A,B,D",
random128,"B,D",D
random128,"A,B,E","B,E"
random128,"C,D,E",C
random128,D,
random128,"B,C,D,E","D,E"
random128,"C,D,E",D
random128,"A,B,C,D","B,C,D"
random128,B,B
random128,"B,E",E
random128,"B,C",
random128,"A,E","A,E"
random128,"A,B,D","A,B,D"
random128,"A,B,D,E",D
random128,"A,B,D","A,D"
random128,"A,C",A
random128,"A,B,D",A
random128,"B,C",
random128,"B,C,E",
random128,E,
random128,"C,D,E","D,E"
random128,C,
random128,A,A
random128,"A,C,D,E","A,E"
random128,"B,C,E",
