subject,menu,choice
random881,"C,E",
random881,"A,D",D
random881,"B,D",B
random881,"A,B,C,E","B,C,E"
random881,"B,C,D",D
random881,"A,B,C,D,E","D,E"
random881,B,
random881,"A,C,D",
random881,"B,C",B
random881,"B,C,D,E","C,D"
random881,"A,C,E","C,E"
random881,"C,D,E","C,D,E"
random881,"C,E",E
random881,"C,D","C,D"
random881,B,B
random881,"C,D,E",E
random881,"B,C,D",C
random881,"C,D,E",
random881,"A,C","A,C"
random881,"A,C",
random881,"A,B,E",
random881,C,
random881,"A,D",
random881,"A,D,E",A
random881,"C,D,E","C,E"
random881,"C,E","C,E"
random881,B,
random882,"A,E","A,E"
random882,A,A
random882,"A,C,D,E","C,E"
random882,"A,D,E",D
random882,"B,C,E","B,C"
random882,"A,C,E","A,C,E"
random882,"D,E",
random882,A,
random882,"A,B,C,D,E","A,B,C,D,E"
random882,"C,D",D
random882,C,
random882,D,
random882,"A,C",A
random882,"A,E",
random882,"A,B,C,D,E","B,E"
random882,D,
random882,D,
random882,"A,D",
random882,A,
random882,"D,E",
random882,B,B
random882,"B,C,D","B,D"
random882,B,
random882,"A,C,D",D
random882,"C,D,E",
random882,C,
random882,"A,B","A,B"
random882,"D,E",D
random882,"A,B,C,D,E","B,C"
random882,"B,C,D","B,C,D"
random882,"B,C,D,E",
random882,"A,C,D,E","C,D"
random883,"B,C",
random883,"A,B,C,D",C
random883,D,
random883,"B,C,D",
random883,D,D
random883,D,D
random883,"B,C,E","C,E"
random883,"A,C,D","C,D"
random883,"A,B,C,D","B,D"
random883,"A,B,D,E","B,D,E"
random883,"A,B,E","A,B"
random883,D,D
random883,"C,D",C
random883,"C,D",D
random883,A,
random883,"B,D",D
random883,"D,E",
random883,"A,B,E",
random883,"A,B,C,D,E",
random883,"C,D,E",
random883,"B,C,E","B,E"
random883,"B,C",
random883,"D,E",
random883,"A,C,E",E
random883,"A,C",A
random883,E,
random883,"B,E",
random883,"A,B,D,E",A
random883,B,
random883,"A,B,D,E","B,D,E"
random883,"B,C,D,E",
random883,"B,C,D,E",
random884,"B,C,D",
random884,"C,D,E","C,E"
random884,"A,B,C,E",A
random884,A,
random884,"C,D,E","C,D"
random884,"B,C",
random884,"B,E",
random884,"A,B,C,D","A,B,D"
random884,"A,D",
random884,"C,D,E","C,D"
random884,"A,B,C,D,E",
random884,"A,E",E
random884,"A,C,D","A,C,D"
random884,A,A
random884,C,C
random884,A,
random884,"B,E","B,E"
random884,"C,D,E","D,E"
random884,"A,B,C,E",
random884,"A,B,D",
random884,D,
random884,"B,C",
random884,"C,E",E
random884,"A,B,E","A,B"
random884,"B,D",
random884,"B,C,D","C,D"
random884,"A,C,E",
random884,"A,D",
random884,"A,B,D,E","A,B,E"
random884,"B,C,E","B,C,E"
random884,"B,D",B
random884,"A,B,E",B
random885,"A,B,C,E",
random885,"A,B,C,D,E",
random885,"B,C,D",D
random885,"A,D",A
random885,"A,B,D","B,D"
random885,"C,D,E","C,D"
random885,"A,B,C,E","A,C"
random885,"A,D,E",
random885,"A,C","A,C"
random885,C,
random885,"B,C,D,E",
random885,"A,D",
random885,B,
random885,"A,B,C,D,E",
random885,E,E
random885,"B,E",
random885,"A,B,C,D",
random885,A,
random885,"A,C,E",A
random885,"B,C",
random885,"B,C",C
random885,"A,B,E","A,B"
random885,"B,E",B
random885,"A,B","A,B"
random885,A,
random885,"A,B",A
random885,"C,D",D
random885,B,
random885,"B,D",B
random885,D,
random885,"B,C",C
random885,"A,B,D",
random886,"B,C,D",D
random886,"A,B,D",
random886,"B,C",
random886,"A,E","A,E"
random886,"A,D",A
random886,"A,D,E",E
random886,B,
random886,"B,C,D,E","B,C,D"
random886,"C,D,E","C,E"
random886,"A,C,D,E","C,E"
random886,"A,C,D,E","A,C,E"
random886,"B,C,D","C,D"
random886,"A,B,D","B,D"
random886,"A,B,C,D,E","B,E"
random886,B,B
random886,"B,E",
random886,"B,D",B
random886,D,
random886,"A,B,D,E",
random886,"D,E",D
random886,"A,B,C",
random886,"A,B,D,E",E
random886,"B,D","B,D"
random886,B,
random886,"B,C,E","B,E"
random886,"A,D",
random886,"A,B","A,B"
random886,"C,D",D
random886,"D,E",E
random886,"A,C","A,C"
random886,"D,E",D
random886,"A,C,D","A,D"
random887,"A,B,C,D,E",
random887,"A,E",A
random887,"A,B,C,D",A
random887,"B,C,D,E","B,C,D,E"
random887,"B,D","B,D"
random887,"A,B,D","A,B,D"
random887,C,
random887,"B,C",
random887,A,
random887,"B,C,D","B,D"
random887,"A,B,C,E","A,E"
random887,"A,B,D","A,B,D"
random887,"B,E",B
random887,"C,D,E",
random887,"A,D,E",
random887,"A,B",A
random887,"B,C,D",C
random887,"B,E","B,E"
random887,"B,C,D",
random887,"A,B,C,D","C,D"
random887,"A,B,C,D,E","A,B,D,E"
random887,"A,C,E","A,C,E"
random887,"A,C,D,E",C
random887,"B,C",
random887,"B,C,E","B,C,E"
random887,"B,E",E
random887,B,B
random887,"C,D",D
random887,"A,B",B
random887,"A,B,C,D","B,D"
random887,"B,D,E","B,E"
random887,"A,B","A,B"
random888,"B,E","B,E"
random888,"B,D,E",
random888,D,D
random888,"A,B,C",A
random888,"A,C,E","A,E"
random888,A,A
random888,"B,C,D","B,D"
random888,"B,C,E",
random888,"A,D",A
random888,"A,E",
random888,E,
random888,"B,D,E",E
random888,"C,E",C
random888,"A,D,E","A,D,E"
random888,"A,B,C,D","A,B,D"
random888,A,
random888,"A,B,D,E",
random888,"A,B,C,D,E","B,D,E"
random888,"D,E",E
random888,"A,B,C","A,B"
random888,"A,C","A,C"
random888,"A,B,E","B,E"
random888,C,
random888,"C,E",C
random888,"A,D,E","A,D,E"
random888,"A,C",A
random888,"B,C,D","B,D"
random888,"C,D",D
random888,"A,C",
random888,"A,C,D,E",D
random888,B,
random888,"B,E",E
random889,"A,B,C",A
random889,"A,B,E","A,B,E"
random889,A,A
random889,"C,E",
random889,"B,D",
random889,A,A
random889,"C,E",
random889,"A,C,D,E","A,C,E"
random889,"C,E","C,E"
random889,A,A
random889,"B,D",
random889,A,A
random889,"A,E",
random889,"C,E",C
random889,B,B
random889,C,C
random889,"A,C",A
random889,B,
random889,"B,C,E",
random889,A,
random889,"B,D,E","D,E"
random889,A,
random889,"A,B,C",B
random889,D,D
random889,"A,C,D,E","A,E"
random889,A,
random889,"A,B,D,E","A,B"
random889,C,C
random889,"A,B,D",B
random889,"A,D,E",A
random889,C,
random889,"C,E",C
random890,"A,C,E","A,C"
random890,"A,B,D","A,B,D"
random890,"B,D,E","B,D,E"
random890,"A,B,E",
random890,"B,D",B
random890,"A,B",
random890,"A,B,C",B
random890,"B,C,E",
random890,E,E
random890,"A,B,E",
random890,"C,E",E
random890,"A,B,C,E","B,C,E"
random890,"D,E",D
random890,"A,D,E",
random890,"A,B,C,E","A,B,C"
random890,"A,B,C,D","A,B,D"
random890,"A,B,D",D
random890,"B,E",
random890,"C,D",C
random890,"C,D,E","C,E"
random890,"A,B,C,D,E",B
random890,"A,B,C,D,E","B,C,D,E"
random890,D,D
random890,"B,C,D,E",
random890,"B,D","B,D"
random890,"B,E",E
random890,"A,B,D",B
random890,"C,D,E","C,E"
random890,"B,C,E","B,C"
random890,"A,C,D,E","D,E"
random890,"A,D",A
random890,"B,C,E","B,C"
random891,B,
random891,"A,C,D,E",E
random891,"A,C",
random891,"A,D",A
random891,"A,B,D","A,B"
random891,"B,C,E",E
random891,D,D
random891,"A,C",A
random891,"A,D","A,D"
random891,A,A
random891,D,
random891,"C,D","C,D"
random891,"B,D",D
random891,C,
random891,"A,C,D,E","A,C,D"
random891,"C,D,E","C,E"
random891,"A,B,C,E","A,B,C,E"
random891,"A,B,C,D","B,C,D"
random891,"A,C,D",A
random891,"B,C,E",
random891,"A,C,D,E","A,C,D,E"
random891,D,D
random891,"B,C,D","B,C,D"
random891,"A,B,C,D,E","A,B"
random891,"B,E",B
random891,"A,B,C","A,B"
random891,E,E
random891,A,
random891,"A,D,E",
random891,"A,B,C,E",B
random891,"B,E",B
random891,"B,C","B,C"
random892,"D,E",
random892,"A,B","A,B"
random892,"A,B,D","B,D"
random892,D,
random892,"C,D,E",C
random892,"C,E",
random892,"B,C,D","B,C"
random892,"B,D,E",B
random892,"A,C,D,E",
random892,"B,D,E",D
random892,"A,B,C,D",B
random892,"B,C",B
random892,C,
random892,"A,E",
random892,"D,E",E
random892,"B,C",
random892,"B,C","B,C"
random892,"B,C,D",B
random892,"C,E","C,E"
random892,"A,B,C,D",
random892,"A,B,E","B,E"
random892,"C,D",
random892,"D,E","D,E"
random892,"A,C",
random892,"B,C",C
random892,"A,D","A,D"
random892,"A,D","A,D"
random892,"C,D,E","C,D,E"
random892,"A,B,C",
random892,E,E
random892,"D,E",E
random892,"A,B,D,E",
random893,D,D
random893,"A,C,D","A,C"
random893,"A,C,D,E","A,C"
random893,"D,E",E
random893,"D,E",E
random893,"A,D,E",
random893,A,A
random893,"A,E",
random893,"B,D",
random893,"A,B,C","B,C"
random893,"A,E",E
random893,"A,B,C,D","A,C"
random893,"A,C,E","A,C,E"
random893,C,C
random893,D,D
random893,"A,C,D","A,C,D"
random893,"A,B,C,E","B,C,E"
random893,"C,D,E","D,E"
random893,D,D
random893,"A,B,C",
random893,"A,B,E",
random893,"A,D,E",
random893,"A,B,D",
random893,A,A
random893,"B,C,D",D
random893,"A,C,D,E","C,D"
random893,"B,E",
random893,"D,E",E
random893,"A,B,C","A,B"
random893,"B,C,D",
random893,"A,E",
random893,"C,E",C
random894,"A,C,E",
random894,"C,D,E","D,E"
random894,"A,B,C,E",
random894,"A,B,C,D,E",
random894,"B,C,E","B,E"
random894,"C,D,E","C,D"
random894,"B,C,D","C,D"
random894,"D,E",
random894,"B,C,E","B,E"
random894,"C,D",C
random894,"A,B",A
random894,"B,E",E
random894,"A,B,C,D,E","B,D"
random894,"A,C,D","A,C"
random894,"A,B,D,E","A,B"
random894,"A,B,D","A,D"
random894,"A,B,C",C
random894,"A,C,E","A,C,E"
random894,"C,D,E","C,D"
random894,C,
random894,"C,D",D
random894,"A,D",D
random894,D,
random894,"A,B",
random894,"A,B,C,D,E","A,D,E"
random894,"A,D,E","A,D"
random894,"B,D",B
random894,"A,B,D",B
random894,"B,C,D","C,D"
random894,"A,B",A
random894,"A,C,E","A,C"
random894,"B,E",B
random895,"C,D",C
random895,"A,B,C,D,E","A,C,E"
random895,C,C
random895,"B,C,D","B,D"
random895,"A,C,E",
random895,"B,D,E","B,D"
random895,"A,B,D","A,B,D"
random895,"C,E",
random895,"A,B,D,E",E
random895,"A,B",B
random895,"A,C,D,E","A,E"
random895,"D,E",E
random895,"B,E",
random895,B,B
random895,"B,C,D","C,D"
random895,"B,C","B,C"
random895,"B,D,E",D
random895,"A,B,C,D,E","B,C"
random895,"A,B",B
random895,"B,C,D,E","B,C,D"
random895,"A,B,C,D,E",
random895,"A,B,C","A,B,C"
random895,"B,E",E
random895,C,
random895,"C,D","C,D"
random895,C,
random895,"C,E",C
random895,"B,D,E",B
random895,"A,B",B
random895,"A,B,C,E",C
random895,"B,C,D","B,C"
random895,"A,C","A,C"
random896,"B,D",
random896,A,A
random896,"B,C,D","C,D"
random896,"C,E",C
random896,E,
random896,"C,E",
random896,"C,D",
random896,"A,C",C
random896,"C,D",
random896,"A,C,D,E","C,E"
random896,"B,D",D
random896,"A,B,C,E","A,B,C"
random896,"B,E",B
random896,"C,E",E
random896,"A,C,D","A,C"
random896,"C,D,E",
random896,"A,D,E",
random896,D,D
random896,"A,C",
random896,"B,E","B,E"
random896,"A,C,D",D
random896,"A,C,D,E",C
random896,"A,B","A,B"
random896,B,B
random896,"A,C,D,E",C
random896,"C,D",D
random896,"A,D","A,D"
random896,"A,B,D","A,B"
random896,"A,B,E","A,E"
random896,"A,B,C,D,E","A,D,E"
random896,D,D
random896,"A,B,C,E","B,C"
random897,"B,C,E","B,E"
random897,"A,D",
random897,"A,C,E","A,E"
random897,C,
random897,"A,D,E",A
random897,"A,D",
random897,E,
random897,"A,C,D,E",C
random897,D,D
random897,"B,C,D",
random897,"A,C,D,E","C,D,E"
random897,"B,C,D,E",
random897,"A,B,C,D,E",
random897,"C,E",
random897,"B,C,D,E","C,E"
random897,"A,C,E","A,E"
random897,"C,D",C
random897,"A,B,C",A
random897,E,
random897,"B,C,D",
random897,"C,E",
random897,"A,C",C
random897,"A,D","A,D"
random897,"B,C",
random897,D,
random897,C,C
random897,D,
random897,"C,E","C,E"
random897,"A,B,D",
random897,"A,E",E
random897,"B,C,D,E","B,E"
random897,"C,D,E",C
random898,"B,C",
random898,"A,C,D","A,C"
random898,E,E
random898,"B,C",C
random898,"A,D,E",E
random898,"A,E",
random898,"C,D",C
random898,"A,D",
random898,D,D
random898,"A,B,C",C
random898,"B,D","B,D"
random898,"A,B,E",A
random898,"A,B,C,D",
random898,"A,B,C,D,E",E
random898,"B,C","B,C"
random898,"B,C",
random898,"A,C",C
random898,"B,C,D,E","B,C,D,E"
random898,"B,C",C
random898,"C,D,E",E
random898,"D,E",E
random898,"B,C",C
random898,"B,C,D",
random898,A,
random898,A,
random898,D,
random898,"D,E",E
random898,"A,B,C,D",
random898,"A,B,D,E","A,B,D,E"
random898,"B,C,D",B
random898,"A,E",A
random898,"B,E",
random899,"A,D",
random899,"C,D,E",
random899,"C,D","C,D"
random899,"B,D,E","B,D,E"
random899,"B,C,D","C,D"
random899,"A,C,D",
random899,"A,B,C,D,E","B,D"
random899,"B,C,D,E","B,C,D,E"
random899,"A,B,C,E","A,E"
random899,"B,D,E",B
random899,A,A
random899,"A,B,D,E","A,B,E"
random899,"A,B,C,D,E",
random899,"B,C,E",E
random899,"B,C,D,E","B,C,D"
random899,"A,E",
random899,"A,B",B
random899,"B,D,E","B,D"
random899,"B,C","B,C"
random899,"D,E",D
random899,"B,C,D,E",C
random899,"A,B,C",
random899,"A,C,D,E",
random899,"B,C","B,C"
random899,"A,B,D,E","B,D,E"
random899,A,
random899,"B,C,E","B,C,E"
random899,"A,B,E",A
random899,"A,B,E",E
random899,"B,E",E
random899,"A,B,D,E",D
random899,"A,B,D",
random900,"B,D,E",
random900,D,
random900,"A,D",
random900,"C,E","C,E"
random900,"B,D",B
random900,"A,C,E","A,E"
random900,"B,C,D","B,C"
random900,"A,B,E","A,B"
random900,"A,B,D","A,D"
random900,"A,B,D",D
random900,"B,C,D",
random900,"A,B,C,D","C,D"
random900,"B,C,D","B,C"
random900,"C,D,E",
random900,"B,E",E
random900,"C,E","C,E"
random900,"C,D,E",D
random900,"A,B,C,E","A,E"
random900,"B,C,E","C,E"
random900,"A,B",A
random900,"C,D",
random900,C,
random900,"B,D","B,D"
random900,"B,D",B
random900,A,
random900,"A,B,C,D,E","A,B,C,D,E"
random900,B,B
random900,"A,D",
random900,C,
random900,"D,E",E
random900,"A,B,C",
random900,"A,D,E",A
random901,C,
random901,"A,C",A
random901,"A,D,E","A,D,E"
random901,E,E
random901,A,A
random901,"B,C,D","B,C"
random901,"A,B,C,E","A,B"
random901,"A,B,C,D",C
random901,D,
random901,"A,B,C,D","C,D"
random901,"B,C,D",B
random901,D,
random901,"A,E",E
random901,D,D
random901,"A,B",
random901,"B,D,E","B,E"
random901,"C,D,E","C,D,E"
random901,"A,D",A
random901,"C,D","C,D"
random901,"C,E",C
random901,"A,B,C,E","A,B,C"
random901,"A,B","A,B"
random901,B,
random901,"A,B,C",C
random901,"A,D",D
random901,"A,B,E","A,B"
random901,"C,D,E","C,E"
random901,B,
random901,"B,C,E","B,E"
random901,"C,D,E",
random901,"C,D",
random901,"A,B,D",
random902,"B,C,D","C,D"
random902,"A,B,C,D,E","B,D,E"
random902,"A,C,D","A,C"
random902,"A,B,D,E","A,B,D,E"
random902,"C,D,E","D,E"
random902,"A,C,E","C,E"
random902,C,
random902,C,C
random902,"C,E",C
random902,"A,C,E",
random902,"A,C,D,E","A,C,E"
random902,"C,E","C,E"
random902,"A,B,D,E",
random902,"A,B,D","A,D"
random902,"A,C",
random902,D,D
random902,"A,B,C",B
random902,"B,D","B,D"
random902,"B,C,D",
random902,"A,B,C,E","A,B,E"
random902,"A,B,C,D","A,B"
random902,"B,C","B,C"
random902,"A,B,E",E
random902,"A,B,D","A,D"
random902,"A,D",D
random902,"A,B,C,D",
random902,"B,D",
random902,"A,B,D,E","A,B,D"
random902,"B,D,E","B,D,E"
random902,"A,B,D,E",
random902,A,A
random902,"A,B",B
random903,"A,D,E",E
random903,"D,E","D,E"
random903,C,
random903,"A,B,C,D","A,D"
random903,"A,B,C,E","C,E"
random903,"D,E","D,E"
random903,"C,E",
random903,"A,D,E","A,D"
random903,"A,C,E","A,C"
random903,B,
random903,"A,B,C",B
random903,"A,B,D",A
random903,"A,B,C","A,C"
random903,"A,B,D",
random903,B,B
random903,"B,D,E",
random903,"C,D,E",
random903,E,E
random903,"A,B,C,D,E","A,B,C"
random903,"C,E",E
random903,B,
random903,"A,B,C",C
random903,C,
random903,"B,E","B,E"
random903,"A,C,D,E",
random903,C,
random903,"B,C",
random903,"A,B,C,D,E","B,C,D"
random903,"A,B,E",B
random903,"C,D,E",
random903,"A,C,E",E
random903,"A,B,C,D,E",
random904,C,C
random904,"A,B,D",
random904,"B,C,D,E","B,E"
random904,"A,B,D,E","A,B,D,E"
random904,"A,E",A
random904,"C,E","C,E"
random904,"A,D,E",E
random904,D,D
random904,"A,C",
random904,"A,B,D",A
random904,B,
random904,"B,E",
random904,"A,C,D",D
random904,"A,B,C",A
random904,"A,D","A,D"
random904,"A,B,D,E","A,E"
random904,"A,C",
random904,"A,C,E",
random904,"A,C,E",
random904,"A,C,E",
random904,"A,C,D,E","A,C,E"
random904,"A,C,D","A,D"
random904,"A,B,C,D","A,B,D"
random904,"B,D,E",
random904,A,
random904,A,
random904,"A,C,D,E",E
random904,"C,D,E",C
random904,C,
random904,"A,D",A
random904,"B,D,E",E
random904,"A,B,C,D,E","B,D"
random905,B,
random905,"C,D,E","C,D"
random905,"A,E","A,E"
random905,"C,D",C
random905,D,
random905,"B,C,D,E","C,D,E"
random905,C,C
random905,A,A
random905,D,D
random905,"A,C,E","C,E"
random905,"C,D","C,D"
random905,"A,C",
random905,"A,C,D","A,C"
random905,"A,D",A
random905,"A,C,D",A
random905,"B,E",
random905,"A,B,C,D","B,C,D"
random905,"B,C,D,E","B,E"
random905,A,
random905,A,
random905,"A,C,D,E","C,D"
random905,B,
random905,"A,C","A,C"
random905,"C,E","C,E"
random905,"A,B,D,E","B,D"
random905,"A,C,D","A,C"
random905,"A,D,E",
random905,"B,C,D,E",
random905,"A,B,C,E",
random905,"A,C,D","A,C"
random905,"A,B,E","B,E"
random905,"A,C,D","A,C"
random906,"A,B,C,D",A
random906,"C,E","C,E"
random906,"B,E",B
random906,"A,B",
random906,"A,B,C",
random906,"A,D",A
random906,C,
random906,"A,B,D,E",E
random906,"C,D,E","C,D"
random906,A,
random906,A,A
random906,"C,E",
random906,"A,B,C,D,E","B,C,E"
random906,"B,C",
random906,"B,C,D",D
random906,"A,B,C","B,C"
random906,"B,C","B,C"
random906,"A,B,C",C
random906,"B,C,D",D
random906,"A,C,D","C,D"
random906,"B,C,E","B,C"
random906,"C,E",
random906,"B,D","B,D"
random906,"A,D,E","A,E"
random906,"B,C,D",
random906,"C,E",C
random906,"A,B,C","A,C"
random906,"A,B,E",E
random906,"A,C,E",A
random906,"B,D",B
random906,"A,C",A
random906,"D,E",
random907,"A,E",E
random907,"C,D,E",C
random907,"C,E",
random907,"A,B,C,E","A,B,E"
random907,"A,C,D",
random907,"A,E",
random907,"A,B,C,D",
random907,"A,B",
random907,"A,B,C,E",
random907,"B,C,E",
random907,"C,E",C
random907,A,A
random907,"A,B,D,E",A
random907,"C,D",
random907,"B,E",
random907,"A,C,D",A
random907,"A,B,C","B,C"
random907,"A,D,E",D
random907,"A,B,C",A
random907,"B,C,E","C,E"
random907,C,C
random907,"C,D,E","D,E"
random907,"B,D,E",B
random907,"B,D,E","D,E"
random907,B,B
random907,"B,D,E",
random907,"D,E",D
random907,"D,E","D,E"
random907,"C,E",
random907,C,
random907,"B,C,E",B
random907,"B,C,D","C,D"
random908,A,
random908,"A,B,C,D,E","B,D,E"
random908,"A,B,D","A,B,D"
random908,"A,B,E",E
random908,"B,D,E","B,D"
random908,D,D
random908,"A,B,D","B,D"
random908,"A,D",A
random908,"A,C,D",D
random908,E,
random908,"A,B",
random908,"B,C,E","C,E"
random908,"A,B,C,E",
random908,C,
random908,"A,B,C,D,E",
random908,D,
random908,"B,D,E","B,D,E"
random908,"A,B","A,B"
random908,"A,B,C,D",
random908,C,C
random908,"A,B,C,E","A,B"
random908,"A,B,C,E",C
random908,"A,B",
random908,"A,E","A,E"
random908,C,
random908,"A,B,C,D","A,B"
random908,"D,E",D
random908,"A,D","A,D"
random908,"A,D,E","A,D"
random908,"A,B,D,E","A,B"
random908,"A,E",
random908,"A,C,D","C,D"
random909,C,C
random909,"A,B,C",C
random909,"C,D,E",D
random909,"B,D,E",
random909,"A,C,E",E
random909,"A,B,C",A
random909,"A,B,C,D","B,D"
random909,"B,C,D","B,D"
random909,"A,B,C,D",
random909,"A,C,D,E","C,D"
random909,"A,B,C,D,E","B,C,E"
random909,"B,E",
random909,"A,B,D,E",E
random909,E,
random909,"B,E",B
random909,"A,C,D,E",D
random909,"A,B",B
random909,"B,D,E",B
random909,"A,D,E","D,E"
random909,"A,B,C,D",
random909,"A,C",
random909,"B,C,D","B,C"
random909,"A,C,D",A
random909,"A,E","A,E"
random909,"C,E",
random909,"A,E",
random909,"A,D",D
random909,"A,B,D,E","B,D"
random909,"A,E",E
random909,"A,B,C,D,E","B,D"
random909,"A,B,D","A,B,D"
random909,"B,D,E",D
random910,"A,C,D,E","C,D"
random910,"B,C,D",C
random910,"B,E",B
random910,"B,E","B,E"
random910,"A,B,C",
random910,A,A
random910,"A,B,C,D,E","B,E"
random910,"A,C",
random910,E,
random910,"D,E",
random910,"A,C",
random910,"B,C",B
random910,"B,C,E",
random910,"A,C",A
random910,"A,D",
random910,"B,C,D","C,D"
random910,"A,E",E
random910,"A,B,C,E",
random910,"A,B,C,D","B,C,D"
random910,"A,B,E",E
random910,"A,B,C",B
random910,"A,B,D,E","A,B"
random910,"C,D",
random910,D,
random910,"A,E","A,E"
random910,"C,D,E",E
random910,"A,E",E
random910,"A,B,D","A,D"
random910,"A,B,C,D","A,B"
random910,"A,B,D,E",
random910,"A,C",C
random910,"A,B,C,D,E","B,D"
random911,"A,B,C",
random911,"A,D",
random911,E,
random911,"B,D",
random911,A,
random911,"A,B,D",A
random911,"A,C,D",A
random911,D,
random911,"A,B,D","A,B,D"
random911,"A,B,D,E",A
random911,"A,B,C,D","A,C,D"
random911,C,C
random911,"D,E",E
random911,"A,B",B
random911,"B,C",
random911,"B,C,D","C,D"
random911,E,E
random911,"A,B","A,B"
random911,"A,B,C,E","B,E"
random911,"B,C,D,E","C,D"
random911,"A,C",
random911,"A,B,C,D",
random911,"B,D,E",
random911,"A,B,C,D","A,B,D"
random911,A,
random911,"A,B,C,D,E","B,D"
random911,"A,B,C,D","A,C,D"
random911,"A,B,D,E","B,D,E"
random911,"A,C,D,E",
random911,"C,D","C,D"
random911,"B,D",B
random911,"A,B,C,D",D
random912,A,A
random912,D,D
random912,"A,C,D",C
random912,"C,D,E",D
random912,"A,C,D","C,D"
random912,"B,C",B
random912,"A,B","A,B"
random912,"B,D",D
random912,"C,D,E","D,E"
random912,B,
random912,"C,D",C
random912,"A,B,C,E","A,C,E"
random912,"B,C,D,E",
random912,"A,D,E",
random912,"B,C,E",
random912,"A,B",
random912,"A,B,D,E","A,D,E"
random912,"A,D",
random912,"A,C,D,E","A,E"
random912,"A,B",A
random912,"A,D",A
random912,B,
random912,"A,B,C,D",D
random912,"A,B,C","B,C"
random912,"B,C,D,E",D
random912,"D,E","D,E"
random912,A,A
random912,"B,C,D",B
random912,"B,D","B,D"
random912,E,
random912,"A,C,E",A
random912,"A,C,D","A,C,D"
random913,"B,D",B
random913,C,
random913,C,
random913,"A,D",D
random913,"B,C,D,E",B
random913,"C,E",C
random913,"C,D,E",E
random913,"B,C","B,C"
random913,C,
random913,D,D
random913,"C,D",C
random913,"A,B,C,E","A,C,E"
random913,"B,D,E",
random913,"A,E","A,E"
random913,"B,D",D
random913,A,A
random913,D,D
random913,"B,C,D","B,C,D"
random913,"A,B,D,E","A,D"
random913,"A,C,D,E",D
random913,"B,C,D","B,C"
random913,"C,E","C,E"
random913,E,
random913,"A,B,C,E",
random913,"C,E",
random913,B,
random913,B,
random913,"A,C",
random913,"D,E",E
random913,"C,D","C,D"
random913,"A,B,D","B,D"
random913,D,
random914,"A,B,C,E","A,E"
random914,"A,B,E","A,B,E"
random914,"B,D,E","D,E"
random914,"A,C",
random914,"A,B","A,B"
random914,"A,B,C,D","A,C"
random914,"A,C",A
random914,"B,D,E",B
random914,"A,B,C","B,C"
random914,"C,D,E",E
random914,"A,B,D,E","A,B,D,E"
random914,"B,C,D",B
random914,"D,E","D,E"
random914,"B,D,E","B,D"
random914,D,D
random914,"B,E","B,E"
random914,"B,C,D",B
random914,D,D
random914,"B,C,D,E",
random914,"A,B,C,E","A,C,E"
random914,D,
random914,"B,D,E","D,E"
random914,"A,B,C","A,B"
random914,"A,B,D,E",E
random914,"C,E",E
random914,D,
random914,D,
random914,"A,B,C",
random914,"A,B,E","A,B"
random914,"B,C,E","B,C"
random914,"A,B,C","A,C"
random914,"A,C",
random915,"A,E",A
random915,"B,C,E",
random915,A,
random915,"C,E",
random915,"B,E",
random915,"A,B,C,D,E","B,C,E"
random915,"A,C,D",D
random915,"B,C,D",D
random915,"B,C",B
random915,"A,C,D",D
random915,"D,E",
random915,"A,E",E
random915,A,
random915,"B,C,E","B,C,E"
random915,"A,D,E","A,E"
random915,D,D
random915,"A,B,C",B
random915,"A,D","A,D"
random915,D,D
random915,"A,D,E","A,E"
random915,"A,B,D",
random915,"A,B,C",B
random915,"B,C,D,E","B,D"
random915,"A,B,C,D,E",
random915,"D,E",D
random915,"B,D,E",B
random915,"A,B,C,D,E","A,C"
random915,"A,B,C,D",A
random915,"C,E",E
random915,"A,B,D",
random915,E,E
random915,"A,B,D,E",D
random916,"A,B",A
random916,"C,E",E
random916,"A,E",
random916,"B,C,D","B,D"
random916,"A,B",B
random916,"A,C,D","A,C,D"
random916,"A,D",A
random916,A,
random916,"A,C",C
random916,"A,B,D",A
random916,"B,C,D",C
random916,"A,C",A
random916,"C,E","C,E"
random916,"B,E",E
random916,D,D
random916,"A,C,D",C
random916,"A,D",
random916,"B,D","B,D"
random916,"B,E",
random916,"C,D",D
random916,A,
random916,"A,B,D,E","A,B,D"
random916,"A,B,D,E",A
random916,"A,B,C,D","A,D"
random916,"A,D,E",
random916,"B,C,D",C
random916,"A,B,E",E
random916,"A,C",A
random916,"A,C",A
random916,C,
random916,C,
random916,B,
random917,D,
random917,"C,D,E","C,D"
random917,"B,C,E",
random917,"A,B",
random917,"B,C,D,E",
random917,"A,B,C,D","A,C,D"
random917,"B,C,D","C,D"
random917,"D,E","D,E"
random917,B,
random917,"A,B","A,B"
random917,"B,C,D","C,D"
random917,"D,E",D
random917,"B,C,D",C
random917,"A,B,C,E",A
random917,"A,C,E","A,E"
random917,"A,B","A,B"
random917,"B,C,D,E","D,E"
random917,A,A
random917,"B,C,E",C
random917,"A,C,D",
random917,"B,C,D",
random917,"A,D,E",D
random917,"A,B,C","A,B"
random917,"B,E",E
random917,"A,B,C,D",A
random917,"A,B,E","B,E"
random917,"A,B,C,D,E","A,B,D,E"
random917,"A,B,C,D","A,B,C,D"
random917,"D,E",
random917,"B,C",B
random917,A,A
random917,"C,D,E",
random918,"B,C","B,C"
