"subject","menu","default","choice"
"random815","A,E","E","A"
"random815","B,E","B","B"
"random815","A,B,E","E","A"
"random815","C,E","C","E"
"random815","A,C,E","C","E"
"random815","B,C,E","C","C"
"random815","A,B,C,E","A","A"
"random815","D,E","D","D"
"random815","A,D,E","D","E"
"random815","B,D,E","E","B"
"random815","A,B,D,E","D","A"
"random815","C,D,E","D","E"
"random815","A,C,D,E","D","E"
"random815","B,C,D,E","B","B"
"random815","A,B,C,D,E","D","D"
"random816","A","A","A"
"random816","B","B","B"
"random816","A,B","A","B"
"random816","C","C","C"
"random816","A,C","C","C"
"random816","B,C","C","C"
"random816","A,B,C","C","A"
"random816","D","D","D"
"random816","A,D","D","D"
"random816","B,D","B","B"
"random816","A,B,D","A","B"
"random816","C,D","C","D"
"random816","A,C,D","C","D"
"random816","B,C,D","C","B"
"random816","A,B,C,D","C","D"
"random816","E","E","E"
"random816","A,E","A","E"
"random816","B,E","B","B"
"random816","A,B,E","A","A"
"random816","C,E","E","E"
"random816","A,C,E","A","A"
"random816","B,C,E","B","C"
"random816","A,B,C,E","C","A"
"random816","D,E","E","D"
"random816","A,D,E","D","D"
"random816","B,D,E","B","E"
"random816","A,B,D,E","E","A"
"random816","C,D,E","D","C"
"random816","A,C,D,E","A","C"
"random816","B,C,D,E","E","C"
"random816","A,B,C,D,E","A","D"
"random817","A","A","A"
"random817","B","B","B"
"random817","A,B","A","A"
"random817","C","C","C"
"random817","A,C","C","A"
"random817","B,C","B","B"
"random817","A,B,C","C","C"
"random817","D","D","D"
"random817","A,D","D","D"
"random817","B,D","D","D"
"random817","A,B,D","B","B"
"random817","C,D","C","C"
"random817","A,C,D","C","D"
"random817","B,C,D","B","D"
"random817","A,B,C,D","C","B"
"random817","E","E","E"
"random817","A,E","A","A"
"random817","B,E","E","E"
"random817","A,B,E","B","E"
"random817","C,E","C","E"
"random817","A,C,E","A","A"
"random817","B,C,E","E","B"
"random817","A,B,C,E","A","C"
"random817","D,E","D","D"
"random817","A,D,E","D","A"
"random817","B,D,E","D","E"
"random817","A,B,D,E","D","A"
"random817","C,D,E","C","C"
"random817","A,C,D,E","A","E"
"random817","B,C,D,E","D","E"
"random817","A,B,C,D,E","C","B"
"random818","A","A","A"
"random818","B","B","B"
"random818","A,B","A","B"
"random818","C","C","C"
"random818","A,C","C","A"
"random818","B,C","C","C"
"random818","A,B,C","B","C"
"random818","D","D","D"
"random818","A,D","D","A"
"random818","B,D","D","B"
"random818","A,B,D","B","A"
"random818","C,D","D","D"
"random818","A,C,D","D","A"
"random818","B,C,D","D","C"
"random818","A,B,C,D","D","A"
"random818","E","E","E"
"random818","A,E","E","A"
"random818","B,E","E","E"
"random818","A,B,E","A","B"
"random818","C,E","C","E"
"random818","A,C,E","E","C"
"random818","B,C,E","E","C"
"random818","A,B,C,E","E","C"
"random818","D,E","D","E"
"random818","A,D,E","E","D"
"random818","B,D,E","D","B"
"random818","A,B,D,E","A","B"
"random818","C,D,E","E","D"
"random818","A,C,D,E","E","C"
"random818","B,C,D,E","B","E"
"random818","A,B,C,D,E","E","D"
"random819","A","A","A"
"random819","B","B","B"
"random819","A,B","A","B"
"random819","C","C","C"
"random819","A,C","A","C"
"random819","B,C","C","B"
"random819","A,B,C","C","A"
"random819","D","D","D"
"random819","A,D","A","D"
"random819","B,D","D","B"
"random819","A,B,D","A","D"
"random819","C,D","D","D"
"random819","A,C,D","C","D"
"random819","B,C,D","C","D"
"random819","A,B,C,D","A","A"
"random819","E","E","E"
"random819","A,E","E","E"
"random819","B,E","E","B"
"random819","A,B,E","A","E"
"random819","C,E","C","C"
"random819","A,C,E","A","A"
"random819","B,C,E","E","B"
"random819","A,B,C,E","A","B"
"random819","D,E","D","E"
"random819","A,D,E","D","E"
"random819","B,D,E","B","D"
"random819","A,B,D,E","E","A"
"random819","C,D,E","C","C"
"random819","A,C,D,E","D","C"
"random819","B,C,D,E","D","C"
"random819","A,B,C,D,E","B","E"
"random820","A","A","A"
"random820","B","B","B"
"random820","A,B","B","A"
"random820","C","C","C"
"random820","A,C","A","C"
"random820","B,C","B","C"
"random820","A,B,C","B","B"
"random820","D","D","D"
"random820","A,D","A","A"
"random820","B,D","D","B"
"random820","A,B,D","D","B"
"random820","C,D","C","C"
"random820","A,C,D","A","A"
"random820","B,C,D","B","D"
"random820","A,B,C,D","A","C"
"random820","E","E","E"
"random820","A,E","E","A"
"random820","B,E","B","B"
"random820","A,B,E","A","E"
"random820","C,E","E","C"
"random820","A,C,E","C","E"
"random820","B,C,E","C","E"
"random820","A,B,C,E","C","C"
"random820","D,E","D","D"
"random820","A,D,E","D","A"
"random820","B,D,E","E","D"
"random820","A,B,D,E","D","E"
"random820","C,D,E","C","C"
"random820","A,C,D,E","E","E"
"random820","B,C,D,E","C","E"
"random820","A,B,C,D,E","E","C"
"random821","A","A","A"
"random821","B","B","B"
"random821","A,B","B","B"
"random821","C","C","C"
"random821","A,C","A","C"
"random821","B,C","B","C"
"random821","A,B,C","A","B"
"random821","D","D","D"
"random821","A,D","D","A"
"random821","B,D","B","B"
"random821","A,B,D","A","B"
"random821","C,D","C","C"
"random821","A,C,D","D","C"
"random821","B,C,D","B","D"
"random821","A,B,C,D","D","B"
"random821","E","E","E"
"random821","A,E","A","A"
"random821","B,E","E","B"
"random821","A,B,E","A","E"
"random821","C,E","C","E"
"random821","A,C,E","E","C"
"random821","B,C,E","C","C"
"random821","A,B,C,E","A","E"
"random821","D,E","D","E"
"random821","A,D,E","E","E"
"random821","B,D,E","E","E"
"random821","A,B,D,E","E","A"
"random821","C,D,E","E","E"
"random821","A,C,D,E","A","A"
"random821","B,C,D,E","D","D"
"random821","A,B,C,D,E","A","D"
"random822","A","A","A"
"random822","B","B","B"
"random822","A,B","A","A"
"random822","C","C","C"
"random822","A,C","C","A"
"random822","B,C","B","B"
"random822","A,B,C","A","C"
"random822","D","D","D"
"random822","A,D","D","D"
"random822","B,D","B","B"
"random822","A,B,D","A","D"
"random822","C,D","C","C"
"random822","A,C,D","A","A"
"random822","B,C,D","B","C"
"random822","A,B,C,D","D","B"
"random822","E","E","E"
"random822","A,E","A","A"
"random822","B,E","E","E"
"random822","A,B,E","B","A"
"random822","C,E","C","E"
"random822","A,C,E","E","E"
"random822","B,C,E","C","B"
"random822","A,B,C,E","C","B"
"random822","D,E","D","E"
"random822","A,D,E","E","D"
"random822","B,D,E","D","E"
"random822","A,B,D,E","B","B"
"random822","C,D,E","C","E"
"random822","A,C,D,E","D","A"
"random822","B,C,D,E","E","C"
"random822","A,B,C,D,E","A","E"
"random823","A","A","A"
"random823","B","B","B"
"random823","A,B","B","B"
"random823","C","C","C"
"random823","A,C","A","A"
"random823","B,C","B","B"
"random823","A,B,C","A","C"
"random823","D","D","D"
"random823","A,D","D","A"
"random823","B,D","D","B"
"random823","A,B,D","D","B"
"random823","C,D","C","D"
"random823","A,C,D","C","C"
"random823","B,C,D","C","B"
"random823","A,B,C,D","C","C"
"random823","E","E","E"
"random823","A,E","E","E"
"random823","B,E","E","B"
"random823","A,B,E","B","A"
"random823","C,E","C","C"
"random823","A,C,E","A","E"
"random823","B,C,E","E","C"
"random823","A,B,C,E","B","B"
"random823","D,E","E","D"
"random823","A,D,E","E","A"
"random823","B,D,E","E","E"
"random823","A,B,D,E","B","A"
"random823","C,D,E","E","E"
"random823","A,C,D,E","E","D"
"random823","B,C,D,E","C","E"
"random823","A,B,C,D,E","D","E"
"random824","A","A","A"
"random824","B","B","B"
"random824","A,B","A","B"
"random824","C","C","C"
"random824","A,C","C","C"
"random824","B,C","C","B"
"random824","A,B,C","B","B"
"random824","D","D","D"
"random824","A,D","A","A"
"random824","B,D","B","B"
"random824","A,B,D","B","A"
"random824","C,D","D","D"
"random824","A,C,D","A","D"
"random824","B,C,D","B","D"
"random824","A,B,C,D","B","D"
"random824","E","E","E"
"random824","A,E","A","A"
"random824","B,E","E","E"
"random824","A,B,E","B","A"
"random824","C,E","E","E"
"random824","A,C,E","C","E"
"random824","B,C,E","E","C"
"random824","A,B,C,E","C","C"
"random824","D,E","E","E"
"random824","A,D,E","D","D"
"random824","B,D,E","B","D"
"random824","A,B,D,E","B","D"
"random824","C,D,E","E","D"
"random824","A,C,D,E","D","E"
"random824","B,C,D,E","B","C"
"random824","A,B,C,D,E","B","B"
"random825","A","A","A"
"random825","B","B","B"
"random825","A,B","B","A"
"random825","C","C","C"
"random825","A,C","C","C"
"random825","B,C","B","B"
"random825","A,B,C","B","A"
"random825","D","D","D"
"random825","A,D","D","A"
"random825","B,D","D","D"
"random825","A,B,D","A","B"
"random825","C,D","D","D"
"random825","A,C,D","C","C"
"random825","B,C,D","B","C"
"random825","A,B,C,D","C","B"
"random825","E","E","E"
"random825","A,E","A","A"
"random825","B,E","B","B"
"random825","A,B,E","E","B"
"random825","C,E","E","C"
"random825","A,C,E","A","E"
"random825","B,C,E","B","E"
"random825","A,B,C,E","E","C"
"random825","D,E","D","E"
"random825","A,D,E","A","D"
"random825","B,D,E","B","D"
"random825","A,B,D,E","E","D"
"random825","C,D,E","C","E"
"random825","A,C,D,E","E","C"
"random825","B,C,D,E","B","D"
"random825","A,B,C,D,E","B","D"
"random826","A","A","A"
"random826","B","B","B"
"random826","A,B","A","A"
"random826","C","C","C"
"random826","A,C","C","C"
"random826","B,C","B","B"
"random826","A,B,C","A","C"
"random826","D","D","D"
"random826","A,D","D","D"
"random826","B,D","D","B"
"random826","A,B,D","B","A"
"random826","C,D","D","D"
"random826","A,C,D","C","D"
"random826","B,C,D","D","D"
"random826","A,B,C,D","C","D"
"random826","E","E","E"
"random826","A,E","A","E"
"random826","B,E","B","B"
"random826","A,B,E","B","E"
"random826","C,E","E","C"
"random826","A,C,E","C","C"
"random826","B,C,E","B","B"
"random826","A,B,C,E","B","B"
"random826","D,E","E","E"
"random826","A,D,E","D","A"
"random826","B,D,E","B","E"
"random826","A,B,D,E","E","D"
"random826","C,D,E","C","E"
"random826","A,C,D,E","C","E"
"random826","B,C,D,E","C","D"
"random826","A,B,C,D,E","E","A"
"random827","A","A","A"
"random827","B","B","B"
"random827","A,B","B","A"
"random827","C","C","C"
"random827","A,C","C","A"
"random827","B,C","B","B"
"random827","A,B,C","B","C"
"random827","D","D","D"
"random827","A,D","A","D"
"random827","B,D","B","D"
"random827","A,B,D","D","D"
"random827","C,D","D","D"
"random827","A,C,D","A","A"
"random827","B,C,D","D","B"
"random827","A,B,C,D","B","A"
"random827","E","E","E"
"random827","A,E","A","A"
"random827","B,E","E","E"
"random827","A,B,E","B","B"
"random827","C,E","E","C"
"random827","A,C,E","C","E"
"random827","B,C,E","B","E"
"random827","A,B,C,E","B","E"
"random827","D,E","D","D"
"random827","A,D,E","D","D"
"random827","B,D,E","B","D"
"random827","A,B,D,E","D","B"
"random827","C,D,E","D","E"
"random827","A,C,D,E","E","E"
"random827","B,C,D,E","B","C"
"random827","A,B,C,D,E","B","C"
"random828","A","A","A"
"random828","B","B","B"
"random828","A,B","A","A"
"random828","C","C","C"
"random828","A,C","C","C"
"random828","B,C","B","C"
"random828","A,B,C","A","A"
"random828","D","D","D"
"random828","A,D","A","A"
"random828","B,D","D","D"
"random828","A,B,D","B","B"
"random828","C,D","D","D"
"random828","A,C,D","C","D"
"random828","B,C,D","B","D"
"random828","A,B,C,D","C","A"
"random828","E","E","E"
"random828","A,E","A","A"
"random828","B,E","E","B"
"random828","A,B,E","E","B"
"random828","C,E","E","C"
"random828","A,C,E","E","C"
"random828","B,C,E","E","E"
"random828","A,B,C,E","E","C"
"random828","D,E","D","D"
"random828","A,D,E","E","A"
"random828","B,D,E","D","B"
"random828","A,B,D,E","E","E"
"random828","C,D,E","C","C"
"random828","A,C,D,E","A","A"
"random828","B,C,D,E","C","D"
"random828","A,B,C,D,E","D","E"
"random829","A","A","A"
"random829","B","B","B"
"random829","A,B","B","B"
"random829","C","C","C"
"random829","A,C","C","A"
"random829","B,C","C","B"
"random829","A,B,C","C","B"
"random829","D","D","D"
"random829","A,D","A","D"
"random829","B,D","B","B"
"random829","A,B,D","D","A"
"random829","C,D","D","D"
"random829","A,C,D","D","A"
"random829","B,C,D","C","D"
"random829","A,B,C,D","C","B"
"random829","E","E","E"
"random829","A,E","E","E"
"random829","B,E","B","E"
"random829","A,B,E","A","B"
"random829","C,E","E","C"
"random829","A,C,E","E","E"
"random829","B,C,E","B","C"
"random829","A,B,C,E","B","E"
"random829","D,E","D","E"
"random829","A,D,E","E","E"
"random829","B,D,E","B","D"
"random829","A,B,D,E","E","E"
"random829","C,D,E","E","D"
"random829","A,C,D,E","C","A"
"random829","B,C,D,E","B","B"
"random829","A,B,C,D,E","E","E"
"random830","A","A","A"
"random830","B","B","B"
"random830","A,B","A","A"
"random830","C","C","C"
"random830","A,C","A","C"
"random830","B,C","B","C"
"random830","A,B,C","B","A"
"random830","D","D","D"
"random830","A,D","A","A"
"random830","B,D","B","B"
"random830","A,B,D","B","D"
"random830","C,D","C","C"
"random830","A,C,D","C","D"
"random830","B,C,D","C","D"
"random830","A,B,C,D","D","A"
"random830","E","E","E"
"random830","A,E","A","E"
"random830","B,E","B","E"
"random830","A,B,E","A","B"
"random830","C,E","C","C"
"random830","A,C,E","A","A"
"random830","B,C,E","B","E"
"random830","A,B,C,E","E","C"
"random830","D,E","E","E"
"random830","A,D,E","D","D"
"random830","B,D,E","D","E"
"random830","A,B,D,E","D","A"
"random830","C,D,E","D","C"
"random830","A,C,D,E","A","E"
"random830","B,C,D,E","D","D"
"random830","A,B,C,D,E","B","B"
"random831","A","A","A"
"random831","B","B","B"
"random831","A,B","A","A"
"random831","C","C","C"
"random831","A,C","C","C"
"random831","B,C","C","B"
"random831","A,B,C","B","B"
"random831","D","D","D"
"random831","A,D","A","A"
"random831","B,D","B","B"
"random831","A,B,D","B","A"
"random831","C,D","D","C"
"random831","A,C,D","C","A"
"random831","B,C,D","C","C"
"random831","A,B,C,D","C","B"
"random831","E","E","E"
"random831","A,E","E","A"
"random831","B,E","B","E"
"random831","A,B,E","A","A"
"random831","C,E","E","C"
"random831","A,C,E","A","C"
"random831","B,C,E","B","B"
"random831","A,B,C,E","B","C"
"random831","D,E","E","E"
"random831","A,D,E","D","D"
"random831","B,D,E","E","E"
"random831","A,B,D,E","E","D"
"random831","C,D,E","E","D"
"random831","A,C,D,E","E","E"
"random831","B,C,D,E","C","B"
"random831","A,B,C,D,E","C","E"
"random832","A","A","A"
"random832","B","B","B"
"random832","A,B","A","A"
"random832","C","C","C"
"random832","A,C","A","A"
"random832","B,C","C","C"
"random832","A,B,C","A","A"
"random832","D","D","D"
"random832","A,D","A","A"
"random832","B,D","B","D"
"random832","A,B,D","D","B"
"random832","C,D","C","D"
"random832","A,C,D","D","C"
"random832","B,C,D","C","B"
"random832","A,B,C,D","B","A"
"random832","E","E","E"
"random832","A,E","E","A"
"random832","B,E","B","B"
"random832","A,B,E","E","A"
"random832","C,E","E","E"
"random832","A,C,E","E","A"
"random832","B,C,E","E","E"
"random832","A,B,C,E","E","E"
"random832","D,E","D","E"
"random832","A,D,E","A","E"
"random832","B,D,E","B","D"
"random832","A,B,D,E","D","A"
"random832","C,D,E","E","E"
"random832","A,C,D,E","E","C"
"random832","B,C,D,E","C","E"
"random832","A,B,C,D,E","B","A"
"random833","A","A","A"
"random833","B","B","B"
"random833","A,B","A","B"
"random833","C","C","C"
"random833","A,C","A","C"
"random833","B,C","B","B"
"random833","A,B,C","B","A"
"random833","D","D","D"
"random833","A,D","A","A"
"random833","B,D","B","D"
"random833","A,B,D","D","A"
"random833","C,D","D","C"
"random833","A,C,D","A","D"
"random833","B,C,D","D","D"
"random833","A,B,C,D","B","D"
"random833","E","E","E"
"random833","A,E","E","A"
"random833","B,E","E","E"
"random833","A,B,E","E","E"
"random833","C,E","E","E"
"random833","A,C,E","C","A"
"random833","B,C,E","C","C"
"random833","A,B,C,E","A","A"
"random833","D,E","E","D"
"random833","A,D,E","E","D"
"random833","B,D,E","D","D"
"random833","A,B,D,E","E","E"
"random833","C,D,E","D","E"
"random833","A,C,D,E","A","D"
"random833","B,C,D,E","D","E"
"random833","A,B,C,D,E","B","C"
"random834","A","A","A"
"random834","B","B","B"
"random834","A,B","B","A"
"random834","C","C","C"
"random834","A,C","A","A"
"random834","B,C","C","B"
"random834","A,B,C","C","B"
"random834","D","D","D"
"random834","A,D","D","D"
"random834","B,D","D","D"
"random834","A,B,D","A","B"
"random834","C,D","C","D"
"random834","A,C,D","D","D"
"random834","B,C,D","B","D"
"random834","A,B,C,D","B","C"
"random834","E","E","E"
"random834","A,E","E","A"
"random834","B,E","B","B"
"random834","A,B,E","B","E"
"random834","C,E","C","C"
"random834","A,C,E","A","A"
"random834","B,C,E","E","B"
"random834","A,B,C,E","C","C"
"random834","D,E","E","E"
"random834","A,D,E","D","D"
"random834","B,D,E","B","D"
"random834","A,B,D,E","A","A"
"random834","C,D,E","E","E"
"random834","A,C,D,E","C","A"
"random834","B,C,D,E","D","C"
"random834","A,B,C,D,E","D","C"
"random835","A","A","A"
"random835","B","B","B"
"random835","A,B","A","B"
"random835","C","C","C"
"random835","A,C","C","C"
"random835","B,C","B","C"
"random835","A,B,C","A","C"
"random835","D","D","D"
"random835","A,D","A","A"
"random835","B,D","D","D"
"random835","A,B,D","A","B"
"random835","C,D","D","D"
"random835","A,C,D","C","A"
"random835","B,C,D","B","D"
"random835","A,B,C,D","D","D"
"random835","E","E","E"
"random835","A,E","A","E"
"random835","B,E","B","E"
"random835","A,B,E","A","E"
"random835","C,E","C","C"
"random835","A,C,E","E","A"
"random835","B,C,E","C","B"
"random835","A,B,C,E","E","A"
"random835","D,E","E","E"
"random835","A,D,E","D","E"
"random835","B,D,E","E","E"
"random835","A,B,D,E","B","B"
"random835","C,D,E","C","D"
"random835","A,C,D,E","C","A"
"random835","B,C,D,E","D","C"
"random835","A,B,C,D,E","A","B"
"random836","A","A","A"
"random836","B","B","B"
"random836","A,B","A","B"
"random836","C","C","C"
"random836","A,C","A","A"
"random836","B,C","B","B"
"random836","A,B,C","B","A"
"random836","D","D","D"
"random836","A,D","A","A"
"random836","B,D","D","D"
"random836","A,B,D","D","B"
"random836","C,D","D","D"
"random836","A,C,D","D","A"
"random836","B,C,D","D","B"
"random836","A,B,C,D","C","A"
"random836","E","E","E"
"random836","A,E","E","E"
"random836","B,E","E","B"
"random836","A,B,E","B","E"
"random836","C,E","E","E"
"random836","A,C,E","A","C"
"random836","B,C,E","E","C"
"random836","A,B,C,E","E","E"
"random836","D,E","D","D"
"random836","A,D,E","D","A"
"random836","B,D,E","D","D"
"random836","A,B,D,E","B","D"
"random836","C,D,E","E","C"
"random836","A,C,D,E","C","E"
"random836","B,C,D,E","C","D"
"random836","A,B,C,D,E","B","B"
"random837","A","A","A"
"random837","B","B","B"
"random837","A,B","B","A"
"random837","C","C","C"
"random837","A,C","C","C"
"random837","B,C","C","B"
"random837","A,B,C","B","B"
"random837","D","D","D"
"random837","A,D","D","D"
"random837","B,D","B","D"
"random837","A,B,D","B","B"
"random837","C,D","D","C"
"random837","A,C,D","D","C"
"random837","B,C,D","D","B"
"random837","A,B,C,D","C","A"
"random837","E","E","E"
"random837","A,E","E","A"
"random837","B,E","E","E"
"random837","A,B,E","E","A"
"random837","C,E","E","E"
"random837","A,C,E","E","C"
"random837","B,C,E","B","C"
"random837","A,B,C,E","A","B"
"random837","D,E","E","E"
"random837","A,D,E","E","A"
"random837","B,D,E","E","B"
"random837","A,B,D,E","E","D"
"random837","C,D,E","C","D"
"random837","A,C,D,E","A","D"
"random837","B,C,D,E","E","C"
"random837","A,B,C,D,E","A","C"
"random838","A","A","A"
"random838","B","B","B"
"random838","A,B","A","A"
"random838","C","C","C"
"random838","A,C","C","C"
"random838","B,C","B","C"
"random838","A,B,C","A","A"
"random838","D","D","D"
"random838","A,D","A","D"
"random838","B,D","D","B"
"random838","A,B,D","D","D"
"random838","C,D","D","C"
"random838","A,C,D","C","C"
"random838","B,C,D","D","B"
"random838","A,B,C,D","B","A"
"random838","E","E","E"
"random838","A,E","A","A"
"random838","B,E","E","E"
"random838","A,B,E","B","A"
"random838","C,E","E","E"
"random838","A,C,E","E","A"
"random838","B,C,E","E","C"
"random838","A,B,C,E","B","B"
"random838","D,E","D","E"
"random838","A,D,E","E","A"
"random838","B,D,E","B","B"
"random838","A,B,D,E","E","B"
"random838","C,D,E","D","E"
"random838","A,C,D,E","E","D"
"random838","B,C,D,E","C","B"
"random838","A,B,C,D,E","D","D"
"random839","A","A","A"
"random839","B","B","B"
"random839","A,B","B","A"
"random839","C","C","C"
"random839","A,C","C","C"
"random839","B,C","C","C"
"random839","A,B,C","C","B"
"random839","D","D","D"
"random839","A,D","D","D"
"random839","B,D","D","D"
"random839","A,B,D","D","D"
"random839","C,D","D","C"
"random839","A,C,D","D","D"
"random839","B,C,D","C","C"
"random839","A,B,C,D","B","A"
"random839","E","E","E"
"random839","A,E","A","E"
"random839","B,E","B","B"
"random839","A,B,E","A","B"
"random839","C,E","E","C"
"random839","A,C,E","A","A"
"random839","B,C,E","E","B"
"random839","A,B,C,E","B","E"
"random839","D,E","E","D"
"random839","A,D,E","D","A"
"random839","B,D,E","B","B"
"random839","A,B,D,E","A","B"
"random839","C,D,E","C","D"
"random839","A,C,D,E","A","C"
"random839","B,C,D,E","B","E"
"random839","A,B,C,D,E","B","E"
"random840","A","A","A"
"random840","B","B","B"
"random840","A,B","A","B"
"random840","C","C","C"
"random840","A,C","A","A"
"random840","B,C","C","B"
"random840","A,B,C","B","C"
"random840","D","D","D"
"random840","A,D","D","D"
"random840","B,D","B","D"
"random840","A,B,D","A","A"
"random840","C,D","D","D"
"random840","A,C,D","D","D"
"random840","B,C,D","D","C"
"random840","A,B,C,D","B","A"
"random840","E","E","E"
"random840","A,E","E","E"
"random840","B,E","E","E"
"random840","A,B,E","B","E"
"random840","C,E","C","C"
"random840","A,C,E","A","C"
"random840","B,C,E","B","E"
"random840","A,B,C,E","E","A"
"random840","D,E","D","D"
"random840","A,D,E","E","A"
"random840","B,D,E","B","B"
"random840","A,B,D,E","E","B"
"random840","C,D,E","E","E"
"random840","A,C,D,E","C","E"
"random840","B,C,D,E","D","E"
"random840","A,B,C,D,E","C","E"
"random841","A","A","A"
"random841","B","B","B"
"random841","A,B","A","B"
"random841","C","C","C"
"random841","A,C","A","C"
"random841","B,C","B","C"
"random841","A,B,C","B","C"
"random841","D","D","D"
"random841","A,D","A","A"
"random841","B,D","D","B"
"random841","A,B,D","D","A"
"random841","C,D","D","C"
"random841","A,C,D","D","C"
"random841","B,C,D","D","B"
"random841","A,B,C,D","B","D"
"random841","E","E","E"
"random841","A,E","A","E"
"random841","B,E","E","B"
"random841","A,B,E","B","B"
"random841","C,E","C","E"
"random841","A,C,E","C","A"
"random841","B,C,E","B","E"
"random841","A,B,C,E","C","C"
"random841","D,E","D","D"
"random841","A,D,E","D","E"
"random841","B,D,E","E","B"
"random841","A,B,D,E","B","A"
"random841","C,D,E","D","D"
"random841","A,C,D,E","A","D"
"random841","B,C,D,E","B","C"
"random841","A,B,C,D,E","E","B"
"random842","A","A","A"
"random842","B","B","B"
"random842","A,B","B","A"
"random842","C","C","C"
"random842","A,C","C","A"
"random842","B,C","C","C"
"random842","A,B,C","B","A"
"random842","D","D","D"
"random842","A,D","D","A"
"random842","B,D","B","D"
"random842","A,B,D","D","B"
"random842","C,D","D","C"
"random842","A,C,D","C","A"
"random842","B,C,D","B","C"
"random842","A,B,C,D","D","C"
"random842","E","E","E"
"random842","A,E","E","E"
"random842","B,E","E","E"
"random842","A,B,E","E","A"
"random842","C,E","C","C"
"random842","A,C,E","E","A"
"random842","B,C,E","C","E"
"random842","A,B,C,E","B","C"
"random842","D,E","E","E"
"random842","A,D,E","A","A"
"random842","B,D,E","E","D"
"random842","A,B,D,E","E","E"
"random842","C,D,E","E","D"
"random842","A,C,D,E","C","D"
"random842","B,C,D,E","E","C"
"random842","A,B,C,D,E","C","D"
"random843","A","A","A"
"random843","B","B","B"
"random843","A,B","B","A"
"random843","C","C","C"
"random843","A,C","C","C"
"random843","B,C","C","B"
"random843","A,B,C","B","B"
"random843","D","D","D"
"random843","A,D","D","D"
"random843","B,D","B","D"
"random843","A,B,D","B","D"
"random843","C,D","C","D"
"random843","A,C,D","C","A"
"random843","B,C,D","D","D"
"random843","A,B,C,D","D","C"
"random843","E","E","E"
"random843","A,E","E","A"
"random843","B,E","E","E"
"random843","A,B,E","A","B"
"random843","C,E","E","C"
"random843","A,C,E","E","A"
"random843","B,C,E","B","B"
"random843","A,B,C,E","B","B"
"random843","D,E","E","D"
"random843","A,D,E","E","D"
"random843","B,D,E","D","B"
"random843","A,B,D,E","D","A"
"random843","C,D,E","E","C"
"random843","A,C,D,E","D","C"
"random843","B,C,D,E","E","C"
"random843","A,B,C,D,E","A","D"
"random844","A","A","A"
"random844","B","B","B"
"random844","A,B","B","A"
"random844","C","C","C"
"random844","A,C","C","C"
"random844","B,C","B","C"
"random844","A,B,C","B","A"
"random844","D","D","D"
"random844","A,D","D","A"
"random844","B,D","D","B"
"random844","A,B,D","A","D"
"random844","C,D","C","D"
"random844","A,C,D","C","D"
"random844","B,C,D","D","C"
"random844","A,B,C,D","B","A"
"random844","E","E","E"
"random844","A,E","A","E"
"random844","B,E","E","E"
"random844","A,B,E","E","B"
"random844","C,E","E","C"
"random844","A,C,E","C","C"
"random844","B,C,E","B","B"
"random844","A,B,C,E","B","E"
"random844","D,E","D","D"
"random844","A,D,E","E","D"
"random844","B,D,E","E","E"
"random844","A,B,D,E","D","D"
"random844","C,D,E","D","C"
"random844","A,C,D,E","D","A"
"random844","B,C,D,E","C","B"
"random844","A,B,C,D,E","D","A"
"random845","A","A","A"
"random845","B","B","B"
"random845","A,B","A","B"
"random845","C","C","C"
"random845","A,C","C","A"
"random845","B,C","B","B"
"random845","A,B,C","A","C"
"random845","D","D","D"
"random845","A,D","D","A"
"random845","B,D","D","B"
"random845","A,B,D","A","D"
"random845","C,D","D","C"
"random845","A,C,D","C","D"
"random845","B,C,D","B","D"
"random845","A,B,C,D","A","A"
"random845","E","E","E"
"random845","A,E","E","E"
"random845","B,E","B","E"
"random845","A,B,E","E","A"
"random845","C,E","C","E"
"random845","A,C,E","E","A"
"random845","B,C,E","E","B"
"random845","A,B,C,E","E","E"
"random845","D,E","E","D"
"random845","A,D,E","A","E"
"random845","B,D,E","E","B"
"random845","A,B,D,E","A","B"
"random845","C,D,E","D","C"
"random845","A,C,D,E","E","A"
"random845","B,C,D,E","D","B"
"random845","A,B,C,D,E","B","D"
"random846","A","A","A"
"random846","B","B","B"
"random846","A,B","A","B"
"random846","C","C","C"
"random846","A,C","A","C"
"random846","B,C","C","B"
"random846","A,B,C","B","B"
"random846","D","D","D"
"random846","A,D","A","D"
"random846","B,D","B","D"
"random846","A,B,D","D","B"
"random846","C,D","D","D"
"random846","A,C,D","C","C"
"random846","B,C,D","C","B"
"random846","A,B,C,D","B","D"
"random846","E","E","E"
"random846","A,E","A","E"
"random846","B,E","E","B"
"random846","A,B,E","A","E"
"random846","C,E","E","E"
"random846","A,C,E","E","E"
"random846","B,C,E","C","E"
"random846","A,B,C,E","B","E"
"random846","D,E","E","D"
"random846","A,D,E","E","D"
"random846","B,D,E","D","E"
"random846","A,B,D,E","D","B"
"random846","C,D,E","C","E"
"random846","A,C,D,E","C","A"
"random846","B,C,D,E","E","C"
"random846","A,B,C,D,E","D","C"
"random847","A","A","A"
"random847","B","B","B"
"random847","A,B","B","A"
"random847","C","C","C"
"random847","A,C","C","A"
"random847","B,C","C","B"
"random847","A,B,C","A","C"
"random847","D","D","D"
"random847","A,D","A","A"
"random847","B,D","D","D"
"random847","A,B,D","B","D"
